date,user_id,state,is_active_today,is_engaged_today,next_day_active,next_day_state
2025-12-02,u059,inactive,0,0,0,inactive
2025-12-03,u059,inactive,0,0,1,view_only
2025-12-04,u059,view_only,1,0,0,inactive
2025-12-05,u059,inactive,0,0,0,inactive
2025-12-06,u059,inactive,0,0,0,inactive
2025-12-07,u059,inactive,0,0,0,inactive
2025-12-08,u059,inactive,0,0,0,inactive
2025-12-09,u059,inactive,0,0,0,inactive
2025-12-10,u059,inactive,0,0,0,inactive
2025-12-11,u059,inactive,0,0,0,inactive
2025-12-12,u059,inactive,0,0,0,inactive
2025-12-13,u059,inactive,0,0,0,inactive
2025-12-14,u059,inactive,0,0,1,engaged
2025-12-15,u059,engaged,1,1,0,inactive
2025-12-16,u059,inactive,0,0,1,engaged
2025-12-17,u059,engaged,1,1,0,inactive
2025-12-18,u059,inactive,0,0,0,inactive
2025-12-19,u059,inactive,0,0,0,inactive
2025-12-20,u059,inactive,0,0,0,inactive
2025-12-01,u060,inactive,0,0,0,inactive
2025-12-02,u060,inactive,0,0,0,inactive
2025-12-03,u060,inactive,0,0,0,inactive
2025-12-04,u060,inactive,0,0,0,inactive
2025-12-05,u060,inactive,0,0,0,inactive
2025-12-06,u060,inactive,0,0,0,inactive
2025-12-07,u060,inactive,0,0,0,inactive
2025-12-08,u060,inactive,0,0,0,inactive
2025-12-09,u060,inactive,0,0,0,inactive
2025-12-10,u060,inactive,0,0,0,inactive
2025-12-11,u060,inactive,0,0,0,inactive
2025-12-12,u060,inactive,0,0,0,inactive
2025-12-13,u060,inactive,0,0,0,inactive
2025-12-14,u060,inactive,0,0,0,inactive
2025-12-15,u060,inactive,0,0,0,inactive
2025-12-16,u060,inactive,0,0,0,inactive
2025-12-17,u060,inactive,0,0,1,engaged
2025-12-18,u060,engaged,1,1,0,inactive
2025-12-19,u060,inactive,0,0,0,inactive
2025-12-20,u060,inactive,0,0,0,inactive
2025-12-01,u062,inactive,0,0,0,inactive
2025-12-02,u062,inactive,0,0,0,inactive
2025-12-03,u062,inactive,0,0,0,inactive
2025-12-04,u062,inactive,0,0,0,inactive
2025-12-05,u062,inactive,0,0,0,inactive
2025-12-06,u062,inactive,0,0,0,inactive
2025-12-07,u062,inactive,0,0,0,inactive
2025-12-08,u062,inactive,0,0,0,inactive
2025-12-09,u062,inactive,0,0,0,inactive
2025-12-10,u062,inactive,0,0,0,inactive
2025-12-11,u062,inactive,0,0,0,inactive
2025-12-12,u062,inactive,0,0,1,view_only
2025-12-13,u062,view_only,1,0,0,inactive
2025-12-14,u062,inactive,0,0,0,inactive
2025-12-15,u062,inactive,0,0,0,inactive
2025-12-16,u062,inactive,0,0,0,inactive
2025-12-17,u062,inactive,0,0,0,inactive
2025-12-18,u062,inactive,0,0,0,inactive
2025-12-19,u062,inactive,0,0,0,inactive
2025-12-20,u062,inactive,0,0,0,inactive
2025-12-01,u063,inactive,0,0,0,inactive
2025-12-02,u063,inactive,0,0,0,inactive
2025-12-03,u063,inactive,0,0,0,inactive
2025-12-04,u063,inactive,0,0,0,inactive
2025-12-05,u063,inactive,0,0,0,inactive
2025-12-06,u063,inactive,0,0,0,inactive
2025-12-07,u063,inactive,0,0,0,inactive
2025-12-08,u063,inactive,0,0,0,inactive
2025-12-09,u063,inactive,0,0,0,inactive
2025-12-10,u063,inactive,0,0,0,inactive
2025-12-11,u063,inactive,0,0,1,view_only
2025-12-12,u063,view_only,1,0,0,inactive
2025-12-13,u063,inactive,0,0,0,inactive
2025-12-14,u063,inactive,0,0,0,inactive
2025-12-15,u063,inactive,0,0,0,inactive
2025-12-16,u063,inactive,0,0,0,inactive
2025-12-17,u063,inactive,0,0,0,inactive
2025-12-18,u063,inactive,0,0,1,engaged
2025-12-19,u063,engaged,1,1,0,inactive
2025-12-20,u063,inactive,0,0,0,inactive
2025-12-01,u064,inactive,0,0,0,inactive
2025-12-02,u064,inactive,0,0,0,inactive
2025-12-03,u064,inactive,0,0,0,inactive
2025-12-04,u064,inactive,0,0,0,inactive
2025-12-05,u064,inactive,0,0,1,engaged
2025-12-06,u064,engaged,1,1,0,inactive
2025-12-07,u064,inactive,0,0,0,inactive
2025-12-08,u064,inactive,0,0,0,inactive
2025-12-09,u064,inactive,0,0,0,inactive
2025-12-10,u064,inactive,0,0,0,inactive
2025-12-11,u064,inactive,0,0,0,inactive
2025-12-12,u064,inactive,0,0,0,inactive
2025-12-13,u064,inactive,0,0,0,inactive
2025-12-14,u064,inactive,0,0,0,inactive
2025-12-15,u064,inactive,0,0,0,inactive
2025-12-16,u064,inactive,0,0,0,inactive
2025-12-17,u064,inactive,0,0,0,inactive
2025-12-18,u064,inactive,0,0,0,inactive
2025-12-19,u064,inactive,0,0,0,inactive
2025-12-20,u064,inactive,0,0,0,inactive
2025-12-01,u065,inactive,0,0,1,view_only
2025-12-02,u065,view_only,1,0,0,inactive
2025-12-03,u065,inactive,0,0,0,inactive
2025-12-04,u065,inactive,0,0,0,inactive
2025-12-05,u065,inactive,0,0,0,inactive
2025-12-06,u065,inactive,0,0,0,inactive
2025-12-07,u065,inactive,0,0,0,inactive
2025-12-08,u065,inactive,0,0,0,inactive
2025-12-09,u065,inactive,0,0,0,inactive
2025-12-10,u065,inactive,0,0,0,inactive
2025-12-11,u065,inactive,0,0,0,inactive
2025-12-12,u065,inactive,0,0,0,inactive
2025-12-13,u065,inactive,0,0,0,inactive
2025-12-14,u065,inactive,0,0,0,inactive
2025-12-15,u065,inactive,0,0,0,inactive
2025-12-16,u065,inactive,0,0,0,inactive
2025-12-17,u065,inactive,0,0,0,inactive
2025-12-18,u065,inactive,0,0,1,engaged
2025-12-19,u065,engaged,1,1,1,engaged
2025-12-20,u065,engaged,1,1,0,inactive
2025-12-01,u066,inactive,0,0,0,inactive
2025-12-02,u066,inactive,0,0,1,engaged
2025-12-03,u066,engaged,1,1,0,inactive
2025-12-04,u066,inactive,0,0,0,inactive
2025-12-05,u066,inactive,0,0,0,inactive
2025-12-06,u066,inactive,0,0,0,inactive
2025-12-07,u066,inactive,0,0,0,inactive
2025-12-08,u066,inactive,0,0,0,inactive
2025-12-09,u066,inactive,0,0,0,inactive
2025-12-10,u066,inactive,0,0,1,engaged
2025-12-11,u066,engaged,1,1,0,inactive
2025-12-12,u066,inactive,0,0,0,inactive
2025-12-13,u066,inactive,0,0,0,inactive
2025-12-14,u066,inactive,0,0,0,inactive
2025-12-15,u066,inactive,0,0,0,inactive
2025-12-16,u066,inactive,0,0,1,view_only
2025-12-17,u066,view_only,1,0,0,inactive
2025-12-18,u066,inactive,0,0,0,inactive
2025-12-19,u066,inactive,0,0,1,view_only
2025-12-20,u066,view_only,1,0,0,inactive
2025-12-01,u067,inactive,0,0,1,view_only
2025-12-02,u067,view_only,1,0,0,inactive
2025-12-03,u067,inactive,0,0,0,inactive
2025-12-04,u067,inactive,0,0,0,inactive
2025-12-05,u067,inactive,0,0,0,inactive
2025-12-06,u067,inactive,0,0,0,inactive
2025-12-07,u067,inactive,0,0,0,inactive
2025-12-08,u067,inactive,0,0,0,inactive
2025-12-09,u067,inactive,0,0,0,inactive
2025-12-10,u067,inactive,0,0,0,inactive
2025-12-11,u067,inactive,0,0,0,inactive
2025-12-12,u067,inactive,0,0,0,inactive
2025-12-13,u067,inactive,0,0,0,inactive
2025-12-14,u067,inactive,0,0,0,inactive
2025-12-15,u067,inactive,0,0,0,inactive
2025-12-16,u067,inactive,0,0,0,inactive
2025-12-17,u067,inactive,0,0,0,inactive
2025-12-18,u067,inactive,0,0,0,inactive
2025-12-19,u067,inactive,0,0,0,inactive
2025-12-20,u067,inactive,0,0,0,inactive
2025-12-01,u068,inactive,0,0,0,inactive
2025-12-02,u068,inactive,0,0,0,inactive
2025-12-03,u068,inactive,0,0,0,inactive
2025-12-04,u068,inactive,0,0,0,inactive
2025-12-05,u068,inactive,0,0,1,view_only
2025-12-06,u068,view_only,1,0,0,inactive
2025-12-07,u068,inactive,0,0,0,inactive
2025-12-08,u068,inactive,0,0,0,inactive
2025-12-09,u068,inactive,0,0,0,inactive
2025-12-10,u068,inactive,0,0,1,view_only
2025-12-11,u068,view_only,1,0,0,inactive
2025-12-12,u068,inactive,0,0,0,inactive
2025-12-13,u068,inactive,0,0,0,inactive
2025-12-14,u068,inactive,0,0,0,inactive
2025-12-15,u068,inactive,0,0,0,inactive
2025-12-16,u068,inactive,0,0,0,inactive
2025-12-17,u068,inactive,0,0,1,view_only
2025-12-18,u068,view_only,1,0,0,inactive
2025-12-19,u068,inactive,0,0,0,inactive
2025-12-20,u068,inactive,0,0,0,inactive
2025-12-01,u069,inactive,0,0,0,inactive
2025-12-02,u069,inactive,0,0,0,inactive
2025-12-03,u069,inactive,0,0,0,inactive
2025-12-04,u069,inactive,0,0,0,inactive
2025-12-05,u069,inactive,0,0,0,inactive
2025-12-06,u069,inactive,0,0,1,engaged
2025-12-07,u069,engaged,1,1,0,inactive
2025-12-08,u069,inactive,0,0,0,inactive
2025-12-09,u069,inactive,0,0,0,inactive
2025-12-10,u069,inactive,0,0,0,inactive
2025-12-11,u069,inactive,0,0,0,inactive
2025-12-12,u069,inactive,0,0,0,inactive
2025-12-13,u069,inactive,0,0,0,inactive
2025-12-14,u069,inactive,0,0,1,engaged
2025-12-15,u069,engaged,1,1,0,inactive
2025-12-16,u069,inactive,0,0,0,inactive
2025-12-17,u069,inactive,0,0,0,inactive
2025-12-18,u069,inactive,0,0,0,inactive
2025-12-19,u069,inactive,0,0,0,inactive
2025-12-20,u069,inactive,0,0,0,inactive
2025-12-01,u070,inactive,0,0,0,inactive
2025-12-02,u070,inactive,0,0,0,inactive
2025-12-03,u070,inactive,0,0,0,inactive
2025-12-04,u070,inactive,0,0,0,inactive
2025-12-05,u070,inactive,0,0,0,inactive
2025-12-06,u070,inactive,0,0,0,inactive
2025-12-07,u070,inactive,0,0,0,inactive
2025-12-08,u070,inactive,0,0,0,inactive
2025-12-09,u070,inactive,0,0,0,inactive
2025-12-10,u070,inactive,0,0,0,inactive
2025-12-11,u070,inactive,0,0,1,view_only
2025-12-12,u070,view_only,1,0,0,inactive
2025-12-13,u070,inactive,0,0,0,inactive
2025-12-14,u070,inactive,0,0,0,inactive
2025-12-15,u070,inactive,0,0,0,inactive
2025-12-16,u070,inactive,0,0,0,inactive
2025-12-17,u070,inactive,0,0,0,inactive
2025-12-18,u070,inactive,0,0,0,inactive
2025-12-19,u070,inactive,0,0,0,inactive
2025-12-20,u070,inactive,0,0,0,inactive
2025-12-01,u071,engaged,1,1,0,inactive
2025-12-02,u071,inactive,0,0,0,inactive
2025-12-03,u071,inactive,0,0,1,engaged
2025-12-04,u071,engaged,1,1,0,inactive
2025-12-05,u071,inactive,0,0,0,inactive
2025-12-06,u071,inactive,0,0,0,inactive
2025-12-07,u071,inactive,0,0,0,inactive
2025-12-08,u071,inactive,0,0,0,inactive
2025-12-09,u071,inactive,0,0,1,engaged
2025-12-10,u071,engaged,1,1,1,view_only
2025-12-11,u071,view_only,1,0,0,inactive
2025-12-12,u071,inactive,0,0,0,inactive
2025-12-13,u071,inactive,0,0,1,view_only
2025-12-14,u071,view_only,1,0,0,inactive
2025-12-15,u071,inactive,0,0,0,inactive
2025-12-16,u071,inactive,0,0,0,inactive
2025-12-17,u071,inactive,0,0,0,inactive
2025-12-18,u071,inactive,0,0,0,inactive
2025-12-19,u071,inactive,0,0,0,inactive
2025-12-20,u071,inactive,0,0,1,engaged
2025-12-01,u072,inactive,0,0,0,inactive
2025-12-02,u072,inactive,0,0,0,inactive
2025-12-03,u072,inactive,0,0,0,inactive
2025-12-04,u072,inactive,0,0,0,inactive
2025-12-05,u072,inactive,0,0,0,inactive
2025-12-06,u072,inactive,0,0,1,view_only
2025-12-07,u072,view_only,1,0,0,inactive
2025-12-08,u072,inactive,0,0,0,inactive
2025-12-09,u072,inactive,0,0,0,inactive
2025-12-10,u072,inactive,0,0,0,inactive
2025-12-11,u072,inactive,0,0,0,inactive
2025-12-12,u072,inactive,0,0,0,inactive
2025-12-13,u072,inactive,0,0,1,view_only
2025-12-14,u072,view_only,1,0,0,inactive
2025-12-15,u072,inactive,0,0,1,view_only
2025-12-16,u072,view_only,1,0,0,inactive
2025-12-17,u072,inactive,0,0,0,inactive
2025-12-18,u072,inactive,0,0,0,inactive
2025-12-19,u072,inactive,0,0,1,view_only
2025-12-20,u072,view_only,1,0,0,inactive
2025-12-01,u073,inactive,0,0,0,inactive
2025-12-02,u073,inactive,0,0,0,inactive
2025-12-03,u073,inactive,0,0,0,inactive
2025-12-04,u073,inactive,0,0,0,inactive
2025-12-05,u073,inactive,0,0,0,inactive
2025-12-06,u073,inactive,0,0,0,inactive
2025-12-07,u073,inactive,0,0,1,engaged
2025-12-08,u073,engaged,1,1,0,inactive
2025-12-09,u073,inactive,0,0,0,inactive
2025-12-10,u073,inactive,0,0,0,inactive
2025-12-11,u073,inactive,0,0,0,inactive
2025-12-12,u073,inactive,0,0,0,inactive
2025-12-13,u073,inactive,0,0,0,inactive
2025-12-14,u073,inactive,0,0,0,inactive
2025-12-15,u073,inactive,0,0,0,inactive
2025-12-16,u073,inactive,0,0,0,inactive
2025-12-17,u073,inactive,0,0,0,inactive
2025-12-18,u073,inactive,0,0,0,inactive
2025-12-19,u073,inactive,0,0,0,inactive
2025-12-20,u073,inactive,0,0,0,inactive
2025-12-01,u074,inactive,0,0,0,inactive
2025-12-02,u074,inactive,0,0,1,engaged
2025-12-03,u074,engaged,1,1,0,inactive
2025-12-04,u074,inactive,0,0,0,inactive
2025-12-05,u074,inactive,0,0,0,inactive
2025-12-06,u074,inactive,0,0,1,engaged
2025-12-07,u074,engaged,1,1,0,inactive
2025-12-08,u074,inactive,0,0,0,inactive
2025-12-09,u074,inactive,0,0,1,engaged
2025-12-10,u074,engaged,1,1,0,inactive
2025-12-11,u074,inactive,0,0,0,inactive
2025-12-12,u074,inactive,0,0,0,inactive
2025-12-13,u074,inactive,0,0,1,view_only
2025-12-14,u074,view_only,1,0,0,inactive
2025-12-15,u074,inactive,0,0,0,inactive
2025-12-16,u074,inactive,0,0,0,inactive
2025-12-17,u074,inactive,0,0,0,inactive
2025-12-18,u074,inactive,0,0,0,inactive
2025-12-19,u074,inactive,0,0,0,inactive
2025-12-20,u074,inactive,0,0,0,inactive
2025-12-01,u075,inactive,0,0,1,view_only
2025-12-02,u075,view_only,1,0,1,engaged
2025-12-03,u075,engaged,1,1,0,inactive
2025-12-04,u075,inactive,0,0,0,inactive
2025-12-05,u075,inactive,0,0,0,inactive
2025-12-06,u075,inactive,0,0,0,inactive
2025-12-07,u075,inactive,0,0,0,inactive
2025-12-08,u075,inactive,0,0,0,inactive
2025-12-09,u075,inactive,0,0,0,inactive
2025-12-10,u075,inactive,0,0,0,inactive
2025-12-11,u075,inactive,0,0,0,inactive
2025-12-12,u075,inactive,0,0,0,inactive
2025-12-13,u075,inactive,0,0,0,inactive
2025-12-14,u075,inactive,0,0,0,inactive
2025-12-15,u075,inactive,0,0,0,inactive
2025-12-16,u075,inactive,0,0,0,inactive
2025-12-17,u075,inactive,0,0,1,engaged
2025-12-18,u075,engaged,1,1,0,inactive
2025-12-19,u075,inactive,0,0,0,inactive
2025-12-20,u075,inactive,0,0,1,engaged
2025-12-01,u076,view_only,1,0,0,inactive
2025-12-02,u076,inactive,0,0,0,inactive
2025-12-03,u076,inactive,0,0,0,inactive
2025-12-04,u076,inactive,0,0,0,inactive
2025-12-05,u076,inactive,0,0,0,inactive
2025-12-06,u076,inactive,0,0,0,inactive
2025-12-07,u076,inactive,0,0,0,inactive
2025-12-08,u076,inactive,0,0,0,inactive
2025-12-09,u076,inactive,0,0,0,inactive
2025-12-10,u076,inactive,0,0,0,inactive
2025-12-11,u076,inactive,0,0,0,inactive
2025-12-12,u076,inactive,0,0,0,inactive
2025-12-13,u076,inactive,0,0,0,inactive
2025-12-14,u076,inactive,0,0,0,inactive
2025-12-15,u076,inactive,0,0,0,inactive
2025-12-16,u076,inactive,0,0,0,inactive
2025-12-17,u076,inactive,0,0,1,view_only
2025-12-18,u076,view_only,1,0,0,inactive
2025-12-19,u076,inactive,0,0,1,engaged
2025-12-20,u076,engaged,1,1,0,inactive
2025-12-01,u077,inactive,0,0,0,inactive
2025-12-02,u077,inactive,0,0,0,inactive
2025-12-03,u077,inactive,0,0,1,engaged
2025-12-04,u077,engaged,1,1,0,inactive
2025-12-05,u077,inactive,0,0,1,view_only
2025-12-06,u077,view_only,1,0,0,inactive
2025-12-07,u077,inactive,0,0,0,inactive
2025-12-08,u077,inactive,0,0,1,view_only
2025-12-09,u077,view_only,1,0,0,inactive
2025-12-10,u077,inactive,0,0,0,inactive
2025-12-11,u077,inactive,0,0,0,inactive
2025-12-12,u077,inactive,0,0,0,inactive
2025-12-13,u077,inactive,0,0,0,inactive
2025-12-14,u077,inactive,0,0,0,inactive
2025-12-15,u077,inactive,0,0,0,inactive
2025-12-16,u077,inactive,0,0,0,inactive
2025-12-17,u077,inactive,0,0,0,inactive
2025-12-18,u077,inactive,0,0,0,inactive
2025-12-19,u077,inactive,0,0,1,engaged
2025-12-20,u077,engaged,1,1,0,inactive
2025-12-01,u078,inactive,0,0,0,inactive
2025-12-02,u078,inactive,0,0,0,inactive
2025-12-03,u078,inactive,0,0,0,inactive
2025-12-04,u078,inactive,0,0,0,inactive
2025-12-05,u078,inactive,0,0,0,inactive
2025-12-06,u078,inactive,0,0,1,engaged
2025-12-07,u078,engaged,1,1,0,inactive
2025-12-08,u078,inactive,0,0,0,inactive
2025-12-09,u078,inactive,0,0,0,inactive
2025-12-10,u078,inactive,0,0,0,inactive
2025-12-11,u078,inactive,0,0,0,inactive
2025-12-12,u078,inactive,0,0,0,inactive
2025-12-13,u078,inactive,0,0,0,inactive
2025-12-14,u078,inactive,0,0,0,inactive
2025-12-15,u078,inactive,0,0,0,inactive
2025-12-16,u078,inactive,0,0,0,inactive
2025-12-17,u078,inactive,0,0,0,inactive
2025-12-18,u078,inactive,0,0,0,inactive
2025-12-19,u078,inactive,0,0,0,inactive
2025-12-20,u078,inactive,0,0,1,engaged
2025-12-01,u079,inactive,0,0,1,engaged
2025-12-02,u079,engaged,1,1,0,inactive
2025-12-03,u079,inactive,0,0,0,inactive
2025-12-04,u079,inactive,0,0,0,inactive
2025-12-05,u079,inactive,0,0,0,inactive
2025-12-06,u079,inactive,0,0,0,inactive
2025-12-07,u079,inactive,0,0,0,inactive
2025-12-08,u079,inactive,0,0,0,inactive
2025-12-09,u079,inactive,0,0,0,inactive
2025-12-10,u079,inactive,0,0,0,inactive
2025-12-11,u079,inactive,0,0,0,inactive
2025-12-12,u079,inactive,0,0,0,inactive
2025-12-13,u079,inactive,0,0,0,inactive
2025-12-14,u079,inactive,0,0,0,inactive
2025-12-15,u079,inactive,0,0,0,inactive
2025-12-16,u079,inactive,0,0,1,view_only
2025-12-17,u079,view_only,1,0,0,inactive
2025-12-18,u079,inactive,0,0,0,inactive
2025-12-19,u079,inactive,0,0,0,inactive
2025-12-20,u079,inactive,0,0,0,inactive
