event_date,action_segment,base_users,retained_users,d1_retention
2017-11-16,question_user_day,17,1,0.058823529411764705
2017-11-17,answer_user_day,16,7,0.4375
2017-11-17,comment_only_user_day,40,6,0.15
2017-11-17,question_user_day,9,3,0.3333333333333333
2017-11-18,answer_user_day,11,7,0.6363636363636364
2017-11-18,comment_only_user_day,31,8,0.25806451612903225
2017-11-18,question_user_day,8,2,0.25
2017-11-19,answer_user_day,12,7,0.5833333333333334
2017-11-19,comment_only_user_day,29,14,0.4827586206896552
2017-11-19,question_user_day,10,2,0.2
2017-11-20,answer_user_day,27,9,0.3333333333333333
2017-11-20,comment_only_user_day,44,6,0.13636363636363635
2017-11-20,question_user_day,18,4,0.2222222222222222
2017-11-21,answer_user_day,10,3,0.3
2017-11-21,comment_only_user_day,35,7,0.2
2017-11-21,question_user_day,12,1,0.08333333333333333
2017-11-22,answer_user_day,16,5,0.3125
2017-11-22,comment_only_user_day,33,5,0.15151515151515152
2017-11-22,question_user_day,7,1,0.14285714285714285
2017-11-23,answer_user_day,15,5,0.3333333333333333
2017-11-23,comment_only_user_day,24,4,0.16666666666666666
2017-11-23,question_user_day,10,0,0.0
2017-11-24,answer_user_day,11,3,0.2727272727272727
2017-11-24,comment_only_user_day,26,8,0.3076923076923077
2017-11-24,question_user_day,9,4,0.4444444444444444
2017-11-25,answer_user_day,16,7,0.4375
2017-11-25,comment_only_user_day,32,4,0.125
2017-11-25,question_user_day,11,2,0.18181818181818182
2017-11-26,answer_user_day,15,7,0.4666666666666667
2017-11-26,comment_only_user_day,30,10,0.3333333333333333
2017-11-26,question_user_day,10,1,0.1
2017-11-27,answer_user_day,17,5,0.29411764705882354
2017-11-27,comment_only_user_day,45,18,0.4
2017-11-27,question_user_day,18,3,0.16666666666666666
2017-11-28,answer_user_day,20,10,0.5
2017-11-28,comment_only_user_day,38,12,0.3157894736842105
2017-11-28,question_user_day,17,4,0.23529411764705882
2017-11-29,answer_user_day,17,8,0.47058823529411764
2017-11-29,comment_only_user_day,44,19,0.4318181818181818
2017-11-29,question_user_day,12,2,0.16666666666666666
2017-11-30,answer_user_day,24,11,0.4583333333333333
2017-11-30,comment_only_user_day,55,14,0.2545454545454545
2017-11-30,question_user_day,18,5,0.2777777777777778
2017-12-01,answer_user_day,12,3,0.25
2017-12-01,comment_only_user_day,48,11,0.22916666666666666
2017-12-01,question_user_day,6,0,0.0
2017-12-02,answer_user_day,13,7,0.5384615384615384
2017-12-02,comment_only_user_day,26,6,0.23076923076923078
2017-12-02,question_user_day,15,4,0.26666666666666666
2017-12-03,answer_user_day,12,3,0.25
2017-12-03,comment_only_user_day,28,8,0.2857142857142857
2017-12-03,question_user_day,11,3,0.2727272727272727
2017-12-04,answer_user_day,27,10,0.37037037037037035
2017-12-04,comment_only_user_day,45,8,0.17777777777777778
2017-12-04,question_user_day,16,3,0.1875
2017-12-05,answer_user_day,14,5,0.35714285714285715
2017-12-05,comment_only_user_day,47,13,0.2765957446808511
2017-12-05,question_user_day,9,0,0.0
2017-12-06,answer_user_day,20,10,0.5
2017-12-06,comment_only_user_day,37,10,0.2702702702702703
2017-12-06,question_user_day,16,4,0.25
2017-12-07,answer_user_day,26,4,0.15384615384615385
2017-12-07,comment_only_user_day,55,10,0.18181818181818182
2017-12-07,question_user_day,13,3,0.23076923076923078
2017-12-08,answer_user_day,6,1,0.16666666666666666
2017-12-08,comment_only_user_day,41,13,0.3170731707317073
2017-12-08,question_user_day,11,2,0.18181818181818182
2017-12-09,answer_user_day,13,3,0.23076923076923078
2017-12-09,comment_only_user_day,39,10,0.2564102564102564
2017-12-09,question_user_day,10,3,0.3
2017-12-10,answer_user_day,9,2,0.2222222222222222
2017-12-10,comment_only_user_day,24,4,0.16666666666666666
2017-12-10,question_user_day,12,5,0.4166666666666667
2017-12-11,answer_user_day,25,11,0.44
2017-12-11,comment_only_user_day,35,7,0.2
2017-12-11,question_user_day,13,3,0.23076923076923078
2017-12-12,answer_user_day,14,7,0.5
2017-12-12,comment_only_user_day,42,13,0.30952380952380953
2017-12-12,question_user_day,17,6,0.35294117647058826
2017-12-13,answer_user_day,23,5,0.21739130434782608
2017-12-13,comment_only_user_day,51,18,0.35294117647058826
2017-12-13,question_user_day,13,0,0.0
2017-12-14,answer_user_day,25,7,0.28
2017-12-14,comment_only_user_day,31,8,0.25806451612903225
2017-12-14,question_user_day,9,1,0.1111111111111111
2017-12-15,answer_user_day,19,8,0.42105263157894735
2017-12-15,comment_only_user_day,31,7,0.22580645161290322
2017-12-15,question_user_day,11,0,0.0
2017-12-16,answer_user_day,16,5,0.3125
2017-12-16,comment_only_user_day,28,6,0.21428571428571427
2017-12-16,question_user_day,10,4,0.4
2017-12-17,answer_user_day,13,6,0.46153846153846156
2017-12-17,comment_only_user_day,26,8,0.3076923076923077
2017-12-17,question_user_day,12,1,0.08333333333333333
2017-12-18,answer_user_day,26,13,0.5
2017-12-18,comment_only_user_day,56,10,0.17857142857142858
2017-12-18,question_user_day,15,4,0.26666666666666666
2017-12-19,answer_user_day,18,10,0.5555555555555556
2017-12-19,comment_only_user_day,68,18,0.2647058823529412
2017-12-19,question_user_day,18,3,0.16666666666666666
2017-12-20,answer_user_day,21,14,0.6666666666666666
2017-12-20,comment_only_user_day,44,5,0.11363636363636363
2017-12-20,question_user_day,22,8,0.36363636363636365
2017-12-21,answer_user_day,18,6,0.3333333333333333
2017-12-21,comment_only_user_day,40,6,0.15
2017-12-21,question_user_day,11,1,0.09090909090909091
2017-12-22,answer_user_day,17,4,0.23529411764705882
2017-12-22,comment_only_user_day,21,9,0.42857142857142855
2017-12-22,question_user_day,19,7,0.3684210526315789
2017-12-23,answer_user_day,11,3,0.2727272727272727
2017-12-23,comment_only_user_day,44,13,0.29545454545454547
2017-12-23,question_user_day,10,0,0.0
2017-12-24,answer_user_day,17,10,0.5882352941176471
2017-12-24,comment_only_user_day,26,8,0.3076923076923077
2017-12-24,question_user_day,6,2,0.3333333333333333
2017-12-25,answer_user_day,11,4,0.36363636363636365
2017-12-25,comment_only_user_day,24,6,0.25
2017-12-25,question_user_day,11,5,0.45454545454545453
2017-12-26,answer_user_day,13,4,0.3076923076923077
2017-12-26,comment_only_user_day,19,7,0.3684210526315789
2017-12-26,question_user_day,10,3,0.3
2017-12-27,answer_user_day,23,15,0.6521739130434783
2017-12-27,comment_only_user_day,24,4,0.16666666666666666
2017-12-27,question_user_day,17,5,0.29411764705882354
2017-12-28,answer_user_day,16,8,0.5
2017-12-28,comment_only_user_day,40,9,0.225
2017-12-28,question_user_day,22,4,0.18181818181818182
2017-12-29,answer_user_day,10,5,0.5
2017-12-29,comment_only_user_day,33,4,0.12121212121212122
2017-12-29,question_user_day,16,4,0.25
2017-12-30,answer_user_day,9,4,0.4444444444444444
2017-12-30,comment_only_user_day,26,7,0.2692307692307692
2017-12-30,question_user_day,8,1,0.125
2017-12-31,answer_user_day,11,6,0.5454545454545454
2017-12-31,comment_only_user_day,24,3,0.125
2017-12-31,question_user_day,11,1,0.09090909090909091
2018-01-01,answer_user_day,19,9,0.47368421052631576
2018-01-01,comment_only_user_day,16,8,0.5
2018-01-01,question_user_day,2,1,0.5
2018-01-02,answer_user_day,26,13,0.5
2018-01-02,comment_only_user_day,50,13,0.26
2018-01-02,question_user_day,13,2,0.15384615384615385
2018-01-03,answer_user_day,31,10,0.3225806451612903
2018-01-03,comment_only_user_day,45,10,0.2222222222222222
2018-01-03,question_user_day,12,2,0.16666666666666666
2018-01-04,answer_user_day,21,6,0.2857142857142857
2018-01-04,comment_only_user_day,43,10,0.23255813953488372
2018-01-04,question_user_day,13,2,0.15384615384615385
2018-01-05,answer_user_day,21,7,0.3333333333333333
2018-01-05,comment_only_user_day,50,11,0.22
2018-01-05,question_user_day,20,6,0.3
2018-01-06,answer_user_day,12,5,0.4166666666666667
2018-01-06,comment_only_user_day,34,11,0.3235294117647059
2018-01-06,question_user_day,8,1,0.125
2018-01-07,answer_user_day,18,7,0.3888888888888889
2018-01-07,comment_only_user_day,28,9,0.32142857142857145
2018-01-07,question_user_day,11,4,0.36363636363636365
2018-01-08,answer_user_day,18,9,0.5
2018-01-08,comment_only_user_day,61,18,0.29508196721311475
2018-01-08,question_user_day,16,5,0.3125
2018-01-09,answer_user_day,19,9,0.47368421052631576
2018-01-09,comment_only_user_day,61,11,0.18032786885245902
2018-01-09,question_user_day,12,2,0.16666666666666666
2018-01-10,answer_user_day,14,8,0.5714285714285714
2018-01-10,comment_only_user_day,30,9,0.3
2018-01-10,question_user_day,20,7,0.35
2018-01-11,answer_user_day,18,9,0.5
2018-01-11,comment_only_user_day,34,8,0.23529411764705882
2018-01-11,question_user_day,13,2,0.15384615384615385
2018-01-12,answer_user_day,15,3,0.2
2018-01-12,comment_only_user_day,36,7,0.19444444444444445
2018-01-12,question_user_day,11,1,0.09090909090909091
2018-01-13,answer_user_day,12,4,0.3333333333333333
2018-01-13,comment_only_user_day,15,6,0.4
2018-01-13,question_user_day,12,2,0.16666666666666666
2018-01-14,answer_user_day,12,4,0.3333333333333333
2018-01-14,comment_only_user_day,29,10,0.3448275862068966
2018-01-14,question_user_day,11,3,0.2727272727272727
2018-01-15,answer_user_day,17,10,0.5882352941176471
2018-01-15,comment_only_user_day,30,7,0.23333333333333334
2018-01-15,question_user_day,13,4,0.3076923076923077
2018-01-16,answer_user_day,19,6,0.3157894736842105
2018-01-16,comment_only_user_day,35,5,0.14285714285714285
2018-01-16,question_user_day,18,4,0.2222222222222222
2018-01-17,answer_user_day,22,8,0.36363636363636365
2018-01-17,comment_only_user_day,25,2,0.08
2018-01-17,question_user_day,20,3,0.15
2018-01-18,answer_user_day,23,10,0.43478260869565216
2018-01-18,comment_only_user_day,32,7,0.21875
2018-01-18,question_user_day,13,1,0.07692307692307693
2018-01-19,answer_user_day,19,8,0.42105263157894735
2018-01-19,comment_only_user_day,35,4,0.11428571428571428
2018-01-19,question_user_day,14,2,0.14285714285714285
2018-01-20,answer_user_day,9,3,0.3333333333333333
2018-01-20,comment_only_user_day,24,6,0.25
2018-01-20,question_user_day,7,1,0.14285714285714285
2018-01-21,answer_user_day,11,3,0.2727272727272727
2018-01-21,comment_only_user_day,23,5,0.21739130434782608
2018-01-21,question_user_day,9,2,0.2222222222222222
2018-01-22,answer_user_day,10,5,0.5
2018-01-22,comment_only_user_day,23,8,0.34782608695652173
2018-01-22,question_user_day,7,1,0.14285714285714285
2018-01-23,answer_user_day,19,8,0.42105263157894735
2018-01-23,comment_only_user_day,43,10,0.23255813953488372
2018-01-23,question_user_day,19,4,0.21052631578947367
2018-01-24,answer_user_day,19,11,0.5789473684210527
2018-01-24,comment_only_user_day,34,16,0.47058823529411764
2018-01-24,question_user_day,19,6,0.3157894736842105
2018-01-25,answer_user_day,13,5,0.38461538461538464
2018-01-25,comment_only_user_day,48,10,0.20833333333333334
2018-01-25,question_user_day,7,1,0.14285714285714285
2018-01-26,answer_user_day,9,4,0.4444444444444444
2018-01-26,comment_only_user_day,19,1,0.05263157894736842
2018-01-26,question_user_day,10,1,0.1
2018-01-27,answer_user_day,9,2,0.2222222222222222
2018-01-27,comment_only_user_day,20,8,0.4
2018-01-27,question_user_day,9,3,0.3333333333333333
2018-01-28,answer_user_day,17,5,0.29411764705882354
2018-01-28,comment_only_user_day,25,8,0.32
2018-01-28,question_user_day,18,4,0.2222222222222222
2018-01-29,answer_user_day,24,7,0.2916666666666667
2018-01-29,comment_only_user_day,51,13,0.2549019607843137
2018-01-29,question_user_day,20,2,0.1
2018-01-30,answer_user_day,19,11,0.5789473684210527
2018-01-30,comment_only_user_day,33,4,0.12121212121212122
2018-01-30,question_user_day,18,3,0.16666666666666666
2018-01-31,answer_user_day,20,8,0.4
2018-01-31,comment_only_user_day,37,8,0.21621621621621623
2018-01-31,question_user_day,15,3,0.2
2018-02-01,answer_user_day,17,7,0.4117647058823529
2018-02-01,comment_only_user_day,26,5,0.19230769230769232
2018-02-01,question_user_day,12,3,0.25
2018-02-02,answer_user_day,20,9,0.45
2018-02-02,comment_only_user_day,40,9,0.225
2018-02-02,question_user_day,15,5,0.3333333333333333
2018-02-03,answer_user_day,11,3,0.2727272727272727
2018-02-03,comment_only_user_day,34,11,0.3235294117647059
2018-02-03,question_user_day,10,2,0.2
2018-02-04,answer_user_day,16,7,0.4375
2018-02-04,comment_only_user_day,27,7,0.25925925925925924
2018-02-04,question_user_day,13,1,0.07692307692307693
2018-02-05,answer_user_day,21,9,0.42857142857142855
2018-02-05,comment_only_user_day,43,12,0.27906976744186046
2018-02-05,question_user_day,19,3,0.15789473684210525
2018-02-06,answer_user_day,10,6,0.6
2018-02-06,comment_only_user_day,34,8,0.23529411764705882
2018-02-06,question_user_day,14,4,0.2857142857142857
2018-02-07,answer_user_day,18,9,0.5
2018-02-07,comment_only_user_day,38,11,0.2894736842105263
2018-02-07,question_user_day,12,5,0.4166666666666667
2018-02-08,answer_user_day,30,13,0.43333333333333335
2018-02-08,comment_only_user_day,46,7,0.15217391304347827
2018-02-08,question_user_day,21,9,0.42857142857142855
2018-02-09,answer_user_day,20,5,0.25
2018-02-09,comment_only_user_day,51,9,0.17647058823529413
2018-02-09,question_user_day,17,2,0.11764705882352941
2018-02-10,answer_user_day,11,5,0.45454545454545453
2018-02-10,comment_only_user_day,21,3,0.14285714285714285
2018-02-10,question_user_day,10,2,0.2
2018-02-11,answer_user_day,9,2,0.2222222222222222
2018-02-11,comment_only_user_day,15,9,0.6
2018-02-11,question_user_day,10,1,0.1
2018-02-12,answer_user_day,18,6,0.3333333333333333
2018-02-12,comment_only_user_day,40,11,0.275
2018-02-12,question_user_day,16,1,0.0625
2018-02-13,answer_user_day,25,12,0.48
2018-02-13,comment_only_user_day,43,9,0.20930232558139536
2018-02-13,question_user_day,12,3,0.25
2018-02-14,answer_user_day,19,8,0.42105263157894735
2018-02-14,comment_only_user_day,43,13,0.3023255813953488
2018-02-14,question_user_day,14,3,0.21428571428571427
2018-02-15,answer_user_day,17,4,0.23529411764705882
2018-02-15,comment_only_user_day,42,10,0.23809523809523808
2018-02-15,question_user_day,13,2,0.15384615384615385
2018-02-16,answer_user_day,16,5,0.3125
2018-02-16,comment_only_user_day,21,4,0.19047619047619047
2018-02-16,question_user_day,17,4,0.23529411764705882
2018-02-17,answer_user_day,14,5,0.35714285714285715
2018-02-17,comment_only_user_day,22,8,0.36363636363636365
2018-02-17,question_user_day,7,1,0.14285714285714285
2018-02-18,answer_user_day,12,3,0.25
2018-02-18,comment_only_user_day,27,8,0.2962962962962963
2018-02-18,question_user_day,8,2,0.25
2018-02-19,answer_user_day,16,10,0.625
2018-02-19,comment_only_user_day,34,9,0.2647058823529412
2018-02-19,question_user_day,18,5,0.2777777777777778
2018-02-20,answer_user_day,26,16,0.6153846153846154
2018-02-20,comment_only_user_day,43,7,0.16279069767441862
2018-02-20,question_user_day,18,2,0.1111111111111111
2018-02-21,answer_user_day,15,7,0.4666666666666667
2018-02-21,comment_only_user_day,59,12,0.2033898305084746
2018-02-21,question_user_day,20,2,0.1
2018-02-22,answer_user_day,22,9,0.4090909090909091
2018-02-22,comment_only_user_day,33,12,0.36363636363636365
2018-02-22,question_user_day,14,2,0.14285714285714285
2018-02-23,answer_user_day,20,9,0.45
2018-02-23,comment_only_user_day,51,6,0.11764705882352941
2018-02-23,question_user_day,11,0,0.0
2018-02-24,answer_user_day,17,11,0.6470588235294118
2018-02-24,comment_only_user_day,24,8,0.3333333333333333
2018-02-24,question_user_day,13,5,0.38461538461538464
2018-02-25,answer_user_day,19,10,0.5263157894736842
2018-02-25,comment_only_user_day,36,10,0.2777777777777778
2018-02-25,question_user_day,11,5,0.45454545454545453
2018-02-26,answer_user_day,27,9,0.3333333333333333
2018-02-26,comment_only_user_day,49,14,0.2857142857142857
2018-02-26,question_user_day,18,4,0.2222222222222222
2018-02-27,answer_user_day,17,9,0.5294117647058824
2018-02-27,comment_only_user_day,45,8,0.17777777777777778
2018-02-27,question_user_day,15,1,0.06666666666666667
2018-02-28,answer_user_day,15,7,0.4666666666666667
2018-02-28,comment_only_user_day,42,9,0.21428571428571427
2018-02-28,question_user_day,18,4,0.2222222222222222
2018-03-01,answer_user_day,16,6,0.375
2018-03-01,comment_only_user_day,29,9,0.3103448275862069
2018-03-01,question_user_day,17,5,0.29411764705882354
2018-03-02,answer_user_day,22,6,0.2727272727272727
2018-03-02,comment_only_user_day,24,5,0.20833333333333334
2018-03-02,question_user_day,21,5,0.23809523809523808
2018-03-03,answer_user_day,15,7,0.4666666666666667
2018-03-03,comment_only_user_day,26,4,0.15384615384615385
2018-03-03,question_user_day,9,1,0.1111111111111111
2018-03-04,answer_user_day,11,6,0.5454545454545454
2018-03-04,comment_only_user_day,30,10,0.3333333333333333
2018-03-04,question_user_day,12,2,0.16666666666666666
2018-03-05,answer_user_day,26,12,0.46153846153846156
2018-03-05,comment_only_user_day,38,13,0.34210526315789475
2018-03-05,question_user_day,19,3,0.15789473684210525
2018-03-06,answer_user_day,24,12,0.5
2018-03-06,comment_only_user_day,41,11,0.2682926829268293
2018-03-06,question_user_day,16,2,0.125
2018-03-07,answer_user_day,22,9,0.4090909090909091
2018-03-07,comment_only_user_day,42,7,0.16666666666666666
2018-03-07,question_user_day,16,4,0.25
2018-03-08,answer_user_day,16,6,0.375
2018-03-08,comment_only_user_day,33,9,0.2727272727272727
2018-03-08,question_user_day,9,2,0.2222222222222222
2018-03-09,answer_user_day,21,4,0.19047619047619047
2018-03-09,comment_only_user_day,22,5,0.22727272727272727
2018-03-09,question_user_day,10,0,0.0
2018-03-10,answer_user_day,6,3,0.5
2018-03-10,comment_only_user_day,16,5,0.3125
2018-03-10,question_user_day,12,3,0.25
2018-03-11,answer_user_day,11,5,0.45454545454545453
2018-03-11,comment_only_user_day,25,8,0.32
2018-03-11,question_user_day,17,2,0.11764705882352941
2018-03-12,answer_user_day,23,8,0.34782608695652173
2018-03-12,comment_only_user_day,54,17,0.3148148148148148
2018-03-12,question_user_day,17,6,0.35294117647058826
2018-03-13,answer_user_day,27,8,0.2962962962962963
2018-03-13,comment_only_user_day,49,7,0.14285714285714285
2018-03-13,question_user_day,11,1,0.09090909090909091
2018-03-14,answer_user_day,20,5,0.25
2018-03-14,comment_only_user_day,29,11,0.3793103448275862
2018-03-14,question_user_day,13,2,0.15384615384615385
2018-03-15,answer_user_day,17,8,0.47058823529411764
2018-03-15,comment_only_user_day,41,7,0.17073170731707318
2018-03-15,question_user_day,14,1,0.07142857142857142
2018-03-16,answer_user_day,22,5,0.22727272727272727
2018-03-16,comment_only_user_day,39,4,0.10256410256410256
2018-03-16,question_user_day,25,2,0.08
2018-03-17,answer_user_day,13,6,0.46153846153846156
2018-03-17,comment_only_user_day,18,8,0.4444444444444444
2018-03-17,question_user_day,11,0,0.0
2018-03-18,answer_user_day,14,7,0.5
2018-03-18,comment_only_user_day,27,11,0.4074074074074074
2018-03-18,question_user_day,14,2,0.14285714285714285
2018-03-19,answer_user_day,17,5,0.29411764705882354
2018-03-19,comment_only_user_day,48,13,0.2708333333333333
2018-03-19,question_user_day,21,4,0.19047619047619047
2018-03-20,answer_user_day,22,10,0.45454545454545453
2018-03-20,comment_only_user_day,39,8,0.20512820512820512
2018-03-20,question_user_day,19,7,0.3684210526315789
2018-03-21,answer_user_day,24,15,0.625
2018-03-21,comment_only_user_day,45,7,0.15555555555555556
2018-03-21,question_user_day,16,4,0.25
2018-03-22,answer_user_day,27,8,0.2962962962962963
2018-03-22,comment_only_user_day,40,10,0.25
2018-03-22,question_user_day,25,4,0.16
2018-03-23,answer_user_day,22,10,0.45454545454545453
2018-03-23,comment_only_user_day,38,7,0.18421052631578946
2018-03-23,question_user_day,19,5,0.2631578947368421
2018-03-24,answer_user_day,14,6,0.42857142857142855
2018-03-24,comment_only_user_day,36,5,0.1388888888888889
2018-03-24,question_user_day,16,1,0.0625
2018-03-25,answer_user_day,15,5,0.3333333333333333
2018-03-25,comment_only_user_day,29,5,0.1724137931034483
2018-03-25,question_user_day,10,0,0.0
2018-03-26,answer_user_day,21,10,0.47619047619047616
2018-03-26,comment_only_user_day,39,5,0.1282051282051282
2018-03-26,question_user_day,26,5,0.19230769230769232
2018-03-27,answer_user_day,15,6,0.4
2018-03-27,comment_only_user_day,31,7,0.22580645161290322
2018-03-27,question_user_day,22,4,0.18181818181818182
2018-03-28,answer_user_day,19,6,0.3157894736842105
2018-03-28,comment_only_user_day,34,9,0.2647058823529412
2018-03-28,question_user_day,10,3,0.3
2018-03-29,answer_user_day,18,6,0.3333333333333333
2018-03-29,comment_only_user_day,29,6,0.20689655172413793
2018-03-29,question_user_day,11,1,0.09090909090909091
2018-03-30,answer_user_day,2,1,0.5
2018-03-30,comment_only_user_day,26,6,0.23076923076923078
2018-03-30,question_user_day,8,1,0.125
2018-03-31,answer_user_day,14,6,0.42857142857142855
2018-03-31,comment_only_user_day,21,6,0.2857142857142857
2018-03-31,question_user_day,19,5,0.2631578947368421
2018-04-01,answer_user_day,15,8,0.5333333333333333
2018-04-01,comment_only_user_day,22,8,0.36363636363636365
2018-04-01,question_user_day,16,4,0.25
2018-04-02,answer_user_day,21,11,0.5238095238095238
2018-04-02,comment_only_user_day,38,12,0.3157894736842105
2018-04-02,question_user_day,17,2,0.11764705882352941
2018-04-03,answer_user_day,20,13,0.65
2018-04-03,comment_only_user_day,31,7,0.22580645161290322
2018-04-03,question_user_day,17,4,0.23529411764705882
2018-04-04,answer_user_day,17,6,0.35294117647058826
2018-04-04,comment_only_user_day,36,12,0.3333333333333333
2018-04-04,question_user_day,15,3,0.2
2018-04-05,answer_user_day,18,7,0.3888888888888889
2018-04-05,comment_only_user_day,34,12,0.35294117647058826
2018-04-05,question_user_day,16,2,0.125
2018-04-06,answer_user_day,29,10,0.3448275862068966
2018-04-06,comment_only_user_day,35,9,0.2571428571428571
2018-04-06,question_user_day,21,3,0.14285714285714285
2018-04-07,answer_user_day,19,9,0.47368421052631576
2018-04-07,comment_only_user_day,28,7,0.25
2018-04-07,question_user_day,10,0,0.0
2018-04-08,answer_user_day,16,10,0.625
2018-04-08,comment_only_user_day,27,12,0.4444444444444444
2018-04-08,question_user_day,19,4,0.21052631578947367
2018-04-09,answer_user_day,35,14,0.4
2018-04-09,comment_only_user_day,57,16,0.2807017543859649
2018-04-09,question_user_day,18,2,0.1111111111111111
2018-04-10,answer_user_day,22,10,0.45454545454545453
2018-04-10,comment_only_user_day,41,9,0.21951219512195122
2018-04-10,question_user_day,19,2,0.10526315789473684
2018-04-11,answer_user_day,27,13,0.48148148148148145
2018-04-11,comment_only_user_day,40,9,0.225
2018-04-11,question_user_day,19,1,0.05263157894736842
2018-04-12,answer_user_day,25,10,0.4
2018-04-12,comment_only_user_day,39,10,0.2564102564102564
2018-04-12,question_user_day,19,3,0.15789473684210525
2018-04-13,answer_user_day,24,8,0.3333333333333333
2018-04-13,comment_only_user_day,38,8,0.21052631578947367
2018-04-13,question_user_day,18,0,0.0
2018-04-14,answer_user_day,14,7,0.5
2018-04-14,comment_only_user_day,23,11,0.4782608695652174
2018-04-14,question_user_day,10,1,0.1
2018-04-15,answer_user_day,20,8,0.4
2018-04-15,comment_only_user_day,36,16,0.4444444444444444
2018-04-15,question_user_day,16,5,0.3125
2018-04-16,answer_user_day,23,10,0.43478260869565216
2018-04-16,comment_only_user_day,71,16,0.22535211267605634
2018-04-16,question_user_day,21,5,0.23809523809523808
2018-04-17,answer_user_day,29,13,0.4482758620689655
2018-04-17,comment_only_user_day,62,11,0.1774193548387097
2018-04-17,question_user_day,23,2,0.08695652173913043
2018-04-18,answer_user_day,23,13,0.5652173913043478
2018-04-18,comment_only_user_day,59,10,0.1694915254237288
2018-04-18,question_user_day,10,4,0.4
2018-04-19,answer_user_day,20,11,0.55
2018-04-19,comment_only_user_day,43,10,0.23255813953488372
2018-04-19,question_user_day,16,4,0.25
2018-04-20,answer_user_day,21,7,0.3333333333333333
2018-04-20,comment_only_user_day,35,8,0.22857142857142856
2018-04-20,question_user_day,17,0,0.0
2018-04-21,answer_user_day,11,3,0.2727272727272727
2018-04-21,comment_only_user_day,35,14,0.4
2018-04-21,question_user_day,14,0,0.0
2018-04-22,answer_user_day,16,7,0.4375
2018-04-22,comment_only_user_day,24,10,0.4166666666666667
2018-04-22,question_user_day,10,1,0.1
2018-04-23,answer_user_day,19,12,0.631578947368421
2018-04-23,comment_only_user_day,45,13,0.28888888888888886
2018-04-23,question_user_day,30,2,0.06666666666666667
2018-04-24,answer_user_day,29,8,0.27586206896551724
2018-04-24,comment_only_user_day,42,15,0.35714285714285715
2018-04-24,question_user_day,21,3,0.14285714285714285
2018-04-25,answer_user_day,23,11,0.4782608695652174
2018-04-25,comment_only_user_day,45,14,0.3111111111111111
2018-04-25,question_user_day,11,2,0.18181818181818182
2018-04-26,answer_user_day,22,9,0.4090909090909091
2018-04-26,comment_only_user_day,40,10,0.25
2018-04-26,question_user_day,23,6,0.2608695652173913
2018-04-27,answer_user_day,19,5,0.2631578947368421
2018-04-27,comment_only_user_day,45,8,0.17777777777777778
2018-04-27,question_user_day,17,3,0.17647058823529413
2018-04-28,answer_user_day,14,7,0.5
2018-04-28,comment_only_user_day,20,4,0.2
2018-04-28,question_user_day,11,2,0.18181818181818182
2018-04-29,answer_user_day,11,6,0.5454545454545454
2018-04-29,comment_only_user_day,23,7,0.30434782608695654
2018-04-29,question_user_day,13,6,0.46153846153846156
2018-04-30,answer_user_day,23,10,0.43478260869565216
2018-04-30,comment_only_user_day,45,9,0.2
2018-04-30,question_user_day,21,1,0.047619047619047616
2018-05-01,answer_user_day,30,14,0.4666666666666667
2018-05-01,comment_only_user_day,34,7,0.20588235294117646
2018-05-01,question_user_day,15,3,0.2
2018-05-02,answer_user_day,24,11,0.4583333333333333
2018-05-02,comment_only_user_day,43,9,0.20930232558139536
2018-05-02,question_user_day,24,8,0.3333333333333333
2018-05-03,answer_user_day,16,5,0.3125
2018-05-03,comment_only_user_day,47,15,0.3191489361702128
2018-05-03,question_user_day,17,3,0.17647058823529413
2018-05-04,answer_user_day,14,5,0.35714285714285715
2018-05-04,comment_only_user_day,35,12,0.34285714285714286
2018-05-04,question_user_day,23,5,0.21739130434782608
2018-05-05,answer_user_day,15,7,0.4666666666666667
2018-05-05,comment_only_user_day,34,11,0.3235294117647059
2018-05-05,question_user_day,13,4,0.3076923076923077
2018-05-06,answer_user_day,19,11,0.5789473684210527
2018-05-06,comment_only_user_day,24,11,0.4583333333333333
2018-05-06,question_user_day,16,4,0.25
2018-05-07,answer_user_day,17,9,0.5294117647058824
2018-05-07,comment_only_user_day,43,14,0.32558139534883723
2018-05-07,question_user_day,18,4,0.2222222222222222
2018-05-08,answer_user_day,22,9,0.4090909090909091
2018-05-08,comment_only_user_day,47,17,0.3617021276595745
2018-05-08,question_user_day,18,6,0.3333333333333333
2018-05-09,answer_user_day,20,7,0.35
2018-05-09,comment_only_user_day,44,14,0.3181818181818182
2018-05-09,question_user_day,21,3,0.14285714285714285
2018-05-10,answer_user_day,21,10,0.47619047619047616
2018-05-10,comment_only_user_day,42,11,0.2619047619047619
2018-05-10,question_user_day,17,2,0.11764705882352941
2018-05-11,answer_user_day,18,6,0.3333333333333333
2018-05-11,comment_only_user_day,41,9,0.21951219512195122
2018-05-11,question_user_day,16,3,0.1875
2018-05-12,answer_user_day,9,7,0.7777777777777778
2018-05-12,comment_only_user_day,25,8,0.32
2018-05-12,question_user_day,17,3,0.17647058823529413
2018-05-13,answer_user_day,24,13,0.5416666666666666
2018-05-13,comment_only_user_day,36,7,0.19444444444444445
2018-05-13,question_user_day,22,10,0.45454545454545453
2018-05-14,answer_user_day,30,14,0.4666666666666667
2018-05-14,comment_only_user_day,61,18,0.29508196721311475
