event_date,base_users,retained_users,d1_retention
2015-07-07,69,28,0.4057971014492754
2015-07-08,91,25,0.27472527472527475
2015-07-09,78,24,0.3076923076923077
2015-07-10,59,13,0.22033898305084745
2015-07-11,40,14,0.35
2015-07-12,41,17,0.4146341463414634
2015-07-13,66,22,0.3333333333333333
2015-07-14,59,24,0.4067796610169492
2015-07-15,60,29,0.48333333333333334
2015-07-16,89,28,0.3146067415730337
2015-07-17,69,12,0.17391304347826086
2015-07-18,31,11,0.3548387096774194
2015-07-19,45,16,0.35555555555555557
2015-07-20,62,19,0.3064516129032258
2015-07-21,66,19,0.2878787878787879
2015-07-22,56,13,0.23214285714285715
2015-07-23,54,19,0.35185185185185186
2015-07-24,68,19,0.27941176470588236
2015-07-25,43,13,0.3023255813953488
2015-07-26,42,14,0.3333333333333333
2015-07-27,59,23,0.3898305084745763
2015-07-28,53,16,0.3018867924528302
2015-07-29,45,14,0.3111111111111111
2015-07-30,70,25,0.35714285714285715
2015-07-31,64,13,0.203125
2015-08-01,36,9,0.25
2015-08-02,44,11,0.25
2015-08-03,43,20,0.46511627906976744
2015-08-04,69,18,0.2608695652173913
2015-08-05,51,22,0.43137254901960786
2015-08-06,56,18,0.32142857142857145
2015-08-07,38,11,0.2894736842105263
2015-08-08,36,12,0.3333333333333333
2015-08-09,34,16,0.47058823529411764
2015-08-10,67,20,0.29850746268656714
2015-08-11,65,17,0.26153846153846155
2015-08-12,73,21,0.2876712328767123
2015-08-13,62,19,0.3064516129032258
2015-08-14,77,11,0.14285714285714285
2015-08-15,32,10,0.3125
2015-08-16,47,17,0.3617021276595745
2015-08-17,63,25,0.3968253968253968
2015-08-18,61,22,0.36065573770491804
2015-08-19,70,27,0.38571428571428573
2015-08-20,65,21,0.3230769230769231
2015-08-21,57,13,0.22807017543859648
2015-08-22,44,15,0.3409090909090909
2015-08-23,60,19,0.31666666666666665
2015-08-24,71,22,0.30985915492957744
2015-08-25,67,19,0.2835820895522388
2015-08-26,64,17,0.265625
2015-08-27,63,25,0.3968253968253968
2015-08-28,89,15,0.16853932584269662
2015-08-29,47,17,0.3617021276595745
2015-08-30,70,19,0.2714285714285714
2015-08-31,86,29,0.3372093023255814
2015-09-01,76,26,0.34210526315789475
2015-09-02,70,28,0.4
2015-09-03,93,27,0.2903225806451613
2015-09-04,71,18,0.2535211267605634
2015-09-05,63,25,0.3968253968253968
2015-09-06,66,25,0.3787878787878788
2015-09-07,69,27,0.391304347826087
2015-09-08,82,28,0.34146341463414637
2015-09-09,76,23,0.3026315789473684
2015-09-10,57,27,0.47368421052631576
2015-09-11,75,14,0.18666666666666668
2015-09-12,50,13,0.26
2015-09-13,46,16,0.34782608695652173
2015-09-14,82,22,0.2682926829268293
2015-09-15,67,18,0.26865671641791045
2015-09-16,53,17,0.32075471698113206
2015-09-17,50,19,0.38
2015-09-18,69,16,0.2318840579710145
2015-09-19,42,10,0.23809523809523808
2015-09-20,58,20,0.3448275862068966
2015-09-21,66,30,0.45454545454545453
2015-09-22,73,28,0.3835616438356164
2015-09-23,78,15,0.19230769230769232
2015-09-24,50,23,0.46
2015-09-25,62,16,0.25806451612903225
2015-09-26,37,9,0.24324324324324326
2015-09-27,54,19,0.35185185185185186
2015-09-28,66,20,0.30303030303030304
2015-09-29,44,17,0.38636363636363635
2015-09-30,49,16,0.32653061224489793
2015-10-01,30,13,0.43333333333333335
2015-10-02,71,7,0.09859154929577464
2015-10-03,34,14,0.4117647058823529
2015-10-04,48,15,0.3125
2015-10-05,49,12,0.24489795918367346
2015-10-06,29,7,0.2413793103448276
2015-10-07,50,14,0.28
2015-10-08,71,14,0.19718309859154928
2015-10-09,43,11,0.2558139534883721
2015-10-10,26,8,0.3076923076923077
2015-10-11,26,11,0.4230769230769231
2015-10-12,44,15,0.3409090909090909
2015-10-13,53,22,0.41509433962264153
2015-10-14,69,16,0.2318840579710145
2015-10-15,63,20,0.31746031746031744
2015-10-16,49,7,0.14285714285714285
2015-10-17,19,6,0.3157894736842105
2015-10-18,37,12,0.32432432432432434
2015-10-19,61,20,0.32786885245901637
2015-10-20,57,15,0.2631578947368421
2015-10-21,51,19,0.37254901960784315
2015-10-22,67,23,0.34328358208955223
2015-10-23,65,13,0.2
2015-10-24,45,10,0.2222222222222222
2015-10-25,39,6,0.15384615384615385
2015-10-26,35,13,0.37142857142857144
2015-10-27,51,16,0.3137254901960784
2015-10-28,42,15,0.35714285714285715
2015-10-29,43,16,0.37209302325581395
2015-10-30,63,11,0.1746031746031746
2015-10-31,32,9,0.28125
2015-11-01,25,14,0.56
2015-11-02,63,19,0.30158730158730157
2015-11-03,64,13,0.203125
2015-11-04,61,20,0.32786885245901637
2015-11-05,70,10,0.14285714285714285
2015-11-06,39,7,0.1794871794871795
2015-11-07,36,12,0.3333333333333333
2015-11-08,41,14,0.34146341463414637
2015-11-09,57,14,0.24561403508771928
2015-11-10,61,19,0.3114754098360656
2015-11-11,57,29,0.5087719298245614
2015-11-12,85,23,0.27058823529411763
2015-11-13,61,15,0.2459016393442623
2015-11-14,42,18,0.42857142857142855
2015-11-15,53,21,0.39622641509433965
2015-11-16,93,18,0.1935483870967742
2015-11-17,63,16,0.25396825396825395
2015-11-18,56,17,0.30357142857142855
2015-11-19,64,18,0.28125
2015-11-20,53,10,0.18867924528301888
2015-11-21,34,11,0.3235294117647059
2015-11-22,61,15,0.2459016393442623
2015-11-23,70,15,0.21428571428571427
2015-11-24,78,17,0.21794871794871795
2015-11-25,47,12,0.2553191489361702
2015-11-26,48,17,0.3541666666666667
2015-11-27,57,10,0.17543859649122806
2015-11-28,35,6,0.17142857142857143
2015-11-29,36,10,0.2777777777777778
2015-11-30,49,16,0.32653061224489793
2015-12-01,46,20,0.43478260869565216
2015-12-02,62,16,0.25806451612903225
2015-12-03,38,13,0.34210526315789475
2015-12-04,38,10,0.2631578947368421
2015-12-05,33,12,0.36363636363636365
2015-12-06,37,9,0.24324324324324326
2015-12-07,41,7,0.17073170731707318
2015-12-08,42,15,0.35714285714285715
2015-12-09,51,23,0.45098039215686275
2015-12-10,55,21,0.38181818181818183
2015-12-11,58,12,0.20689655172413793
2015-12-12,37,11,0.2972972972972973
2015-12-13,29,8,0.27586206896551724
2015-12-14,71,20,0.28169014084507044
2015-12-15,69,27,0.391304347826087
2015-12-16,82,30,0.36585365853658536
2015-12-17,78,22,0.28205128205128205
2015-12-18,65,17,0.26153846153846155
2015-12-19,50,26,0.52
2015-12-20,54,15,0.2777777777777778
2015-12-21,59,24,0.4067796610169492
2015-12-22,64,26,0.40625
2015-12-23,75,26,0.3466666666666667
2015-12-24,58,17,0.29310344827586204
2015-12-25,52,13,0.25
2015-12-26,37,12,0.32432432432432434
2015-12-27,41,16,0.3902439024390244
2015-12-28,63,27,0.42857142857142855
2015-12-29,71,26,0.36619718309859156
2015-12-30,63,21,0.3333333333333333
2015-12-31,70,14,0.2
2016-01-01,38,7,0.18421052631578946
2016-01-02,48,14,0.2916666666666667
2016-01-03,58,19,0.3275862068965517
2016-01-04,79,34,0.43037974683544306
2016-01-05,82,24,0.2926829268292683
2016-01-06,53,12,0.22641509433962265
2016-01-07,66,19,0.2878787878787879
2016-01-08,56,14,0.25
2016-01-09,54,23,0.42592592592592593
2016-01-10,48,23,0.4791666666666667
2016-01-11,69,19,0.2753623188405797
2016-01-12,51,16,0.3137254901960784
2016-01-13,59,18,0.3050847457627119
2016-01-14,59,18,0.3050847457627119
2016-01-15,59,15,0.2542372881355932
2016-01-16,31,7,0.22580645161290322
2016-01-17,41,12,0.2926829268292683
2016-01-18,67,19,0.2835820895522388
2016-01-19,61,22,0.36065573770491804
2016-01-20,69,25,0.36231884057971014
2016-01-21,64,22,0.34375
2016-01-22,56,13,0.23214285714285715
2016-01-23,44,11,0.25
2016-01-24,36,13,0.3611111111111111
2016-01-25,70,26,0.37142857142857144
2016-01-26,73,29,0.3972602739726027
2016-01-27,95,36,0.37894736842105264
2016-01-28,95,22,0.23157894736842105
2016-01-29,70,17,0.24285714285714285
2016-01-30,43,10,0.23255813953488372
2016-01-31,36,18,0.5
2016-02-01,60,24,0.4
2016-02-02,63,23,0.36507936507936506
2016-02-03,72,27,0.375
2016-02-04,62,17,0.27419354838709675
2016-02-05,53,14,0.2641509433962264
2016-02-06,52,15,0.28846153846153844
2016-02-07,39,13,0.3333333333333333
2016-02-08,53,22,0.41509433962264153
2016-02-09,84,23,0.27380952380952384
2016-02-10,63,24,0.38095238095238093
2016-02-11,59,25,0.423728813559322
2016-02-12,55,17,0.3090909090909091
2016-02-13,39,11,0.28205128205128205
2016-02-14,42,15,0.35714285714285715
2016-02-15,58,24,0.41379310344827586
2016-02-16,73,25,0.3424657534246575
2016-02-17,94,16,0.1702127659574468
2016-02-18,66,14,0.21212121212121213
2016-02-19,45,6,0.13333333333333333
2016-02-20,34,11,0.3235294117647059
2016-02-21,41,12,0.2926829268292683
2016-02-22,64,28,0.4375
2016-02-23,80,21,0.2625
2016-02-24,66,17,0.25757575757575757
2016-02-25,62,15,0.24193548387096775
2016-02-26,48,12,0.25
2016-02-27,61,15,0.2459016393442623
2016-02-28,41,16,0.3902439024390244
2016-02-29,58,15,0.25862068965517243
2016-03-01,57,27,0.47368421052631576
2016-03-02,88,36,0.4090909090909091
2016-03-03,85,25,0.29411764705882354
2016-03-04,71,15,0.2112676056338028
2016-03-05,44,9,0.20454545454545456
2016-03-06,56,20,0.35714285714285715
2016-03-07,88,25,0.2840909090909091
2016-03-08,68,19,0.27941176470588236
2016-03-09,60,21,0.35
2016-03-10,56,24,0.42857142857142855
2016-03-11,66,12,0.18181818181818182
2016-03-12,36,13,0.3611111111111111
2016-03-13,44,16,0.36363636363636365
2016-03-14,50,15,0.3
2016-03-15,52,13,0.25
2016-03-16,37,10,0.2702702702702703
2016-03-17,43,16,0.37209302325581395
2016-03-18,48,14,0.2916666666666667
2016-03-19,33,11,0.3333333333333333
2016-03-20,59,22,0.3728813559322034
2016-03-21,71,27,0.38028169014084506
2016-03-22,61,25,0.4098360655737705
2016-03-23,70,24,0.34285714285714286
2016-03-24,72,19,0.2638888888888889
2016-03-25,45,10,0.2222222222222222
2016-03-26,31,12,0.3870967741935484
2016-03-27,66,15,0.22727272727272727
2016-03-28,44,11,0.25
2016-03-29,56,17,0.30357142857142855
2016-03-30,58,16,0.27586206896551724
2016-03-31,67,16,0.23880597014925373
2016-04-01,40,11,0.275
2016-04-02,39,12,0.3076923076923077
2016-04-03,39,20,0.5128205128205128
2016-04-04,64,18,0.28125
2016-04-05,61,19,0.3114754098360656
2016-04-06,54,22,0.4074074074074074
2016-04-07,64,29,0.453125
2016-04-08,66,19,0.2878787878787879
2016-04-09,52,15,0.28846153846153844
2016-04-10,44,20,0.45454545454545453
2016-04-11,83,23,0.27710843373493976
2016-04-12,55,23,0.41818181818181815
2016-04-13,73,22,0.3013698630136986
2016-04-14,71,21,0.29577464788732394
2016-04-15,54,15,0.2777777777777778
2016-04-16,57,23,0.40350877192982454
2016-04-17,61,23,0.3770491803278688
2016-04-18,72,22,0.3055555555555556
2016-04-19,79,27,0.34177215189873417
2016-04-20,78,23,0.2948717948717949
2016-04-21,64,25,0.390625
2016-04-22,87,17,0.19540229885057472
2016-04-23,63,16,0.25396825396825395
2016-04-24,65,21,0.3230769230769231
2016-04-25,83,36,0.43373493975903615
2016-04-26,88,27,0.3068181818181818
2016-04-27,76,23,0.3026315789473684
2016-04-28,73,24,0.3287671232876712
2016-04-29,75,15,0.2
2016-04-30,47,13,0.2765957446808511
2016-05-01,53,24,0.4528301886792453
2016-05-02,74,25,0.33783783783783783
2016-05-03,68,20,0.29411764705882354
2016-05-04,52,26,0.5
2016-05-05,69,29,0.42028985507246375
2016-05-06,71,13,0.18309859154929578
2016-05-07,45,14,0.3111111111111111
2016-05-08,44,17,0.38636363636363635
2016-05-09,84,29,0.34523809523809523
2016-05-10,101,34,0.33663366336633666
2016-05-11,78,30,0.38461538461538464
2016-05-12,95,32,0.3368421052631579
2016-05-13,81,16,0.19753086419753085
2016-05-14,54,11,0.2037037037037037
2016-05-15,67,21,0.31343283582089554
2016-05-16,70,22,0.3142857142857143
2016-05-17,80,24,0.3
2016-05-18,78,22,0.28205128205128205
2016-05-19,72,34,0.4722222222222222
2016-05-20,92,21,0.22826086956521738
2016-05-21,50,18,0.36
2016-05-22,53,20,0.37735849056603776
2016-05-23,83,26,0.3132530120481928
2016-05-24,66,24,0.36363636363636365
2016-05-25,69,28,0.4057971014492754
2016-05-26,93,29,0.3118279569892473
2016-05-27,109,25,0.22935779816513763
2016-05-28,69,19,0.2753623188405797
2016-05-29,77,19,0.24675324675324675
2016-05-30,79,30,0.379746835443038
2016-05-31,123,36,0.2926829268292683
2016-06-01,101,28,0.27722772277227725
2016-06-02,94,29,0.30851063829787234
2016-06-03,102,25,0.24509803921568626
2016-06-04,66,29,0.4393939393939394
2016-06-05,73,34,0.4657534246575342
2016-06-06,148,40,0.2702702702702703
2016-06-07,99,36,0.36363636363636365
2016-06-08,102,30,0.29411764705882354
2016-06-09,79,28,0.35443037974683544
2016-06-10,89,29,0.3258426966292135
2016-06-11,65,27,0.4153846153846154
2016-06-12,71,25,0.352112676056338
2016-06-13,91,39,0.42857142857142855
2016-06-14,127,33,0.25984251968503935
2016-06-15,90,28,0.3111111111111111
2016-06-16,93,32,0.34408602150537637
2016-06-17,69,26,0.37681159420289856
2016-06-18,61,21,0.3442622950819672
2016-06-19,67,27,0.40298507462686567
2016-06-20,96,33,0.34375
2016-06-21,105,26,0.24761904761904763
2016-06-22,75,26,0.3466666666666667
2016-06-23,83,31,0.37349397590361444
2016-06-24,96,26,0.2708333333333333
2016-06-25,60,21,0.35
2016-06-26,67,23,0.34328358208955223
2016-06-27,90,37,0.4111111111111111
2016-06-28,123,41,0.3333333333333333
2016-06-29,122,34,0.2786885245901639
2016-06-30,81,38,0.4691358024691358
2016-07-01,116,28,0.2413793103448276
2016-07-02,67,27,0.40298507462686567
2016-07-03,67,19,0.2835820895522388
2016-07-04,90,27,0.3
2016-07-05,82,21,0.25609756097560976
2016-07-06,69,25,0.36231884057971014
2016-07-07,93,31,0.3333333333333333
2016-07-08,81,28,0.345679012345679
2016-07-09,82,23,0.2804878048780488
2016-07-10,67,23,0.34328358208955223
2016-07-11,103,36,0.34951456310679613
2016-07-12,112,29,0.25892857142857145
2016-07-13,101,38,0.37623762376237624
2016-07-14,104,26,0.25
2016-07-15,71,16,0.22535211267605634
2016-07-16,63,22,0.3492063492063492
2016-07-17,70,29,0.4142857142857143
2016-07-18,100,32,0.32
2016-07-19,101,36,0.3564356435643564
2016-07-20,107,28,0.2616822429906542
2016-07-21,85,29,0.3411764705882353
2016-07-22,122,25,0.20491803278688525
2016-07-23,82,28,0.34146341463414637
2016-07-24,71,23,0.323943661971831
2016-07-25,101,36,0.3564356435643564
2016-07-26,102,34,0.3333333333333333
2016-07-27,112,37,0.33035714285714285
2016-07-28,118,39,0.3305084745762712
2016-07-29,112,33,0.29464285714285715
2016-07-30,79,25,0.31645569620253167
2016-07-31,72,26,0.3611111111111111
2016-08-01,102,34,0.3333333333333333
2016-08-02,98,31,0.3163265306122449
2016-08-03,94,29,0.30851063829787234
2016-08-04,111,29,0.26126126126126126
2016-08-05,79,19,0.24050632911392406
2016-08-06,58,22,0.3793103448275862
2016-08-07,75,29,0.38666666666666666
2016-08-08,113,32,0.2831858407079646
2016-08-09,102,38,0.37254901960784315
2016-08-10,133,46,0.3458646616541353
2016-08-11,129,49,0.3798449612403101
2016-08-12,127,30,0.23622047244094488
2016-08-13,68,18,0.2647058823529412
2016-08-14,72,27,0.375
2016-08-15,108,32,0.2962962962962963
2016-08-16,80,29,0.3625
2016-08-17,104,34,0.3269230769230769
2016-08-18,72,24,0.3333333333333333
2016-08-19,74,21,0.28378378378378377
2016-08-20,67,28,0.417910447761194
2016-08-21,84,31,0.36904761904761907
2016-08-22,89,29,0.3258426966292135
2016-08-23,93,35,0.3763440860215054
2016-08-24,136,42,0.3088235294117647
2016-08-25,109,30,0.27522935779816515
2016-08-26,77,20,0.2597402597402597
2016-08-27,57,21,0.3684210526315789
2016-08-28,62,23,0.3709677419354839
2016-08-29,111,38,0.34234234234234234
2016-08-30,101,38,0.37623762376237624
2016-08-31,122,32,0.26229508196721313
2016-09-01,109,31,0.28440366972477066
2016-09-02,101,34,0.33663366336633666
2016-09-03,84,30,0.35714285714285715
2016-09-04,70,23,0.32857142857142857
2016-09-05,101,34,0.33663366336633666
2016-09-06,101,35,0.3465346534653465
2016-09-07,103,32,0.3106796116504854
2016-09-08,89,35,0.39325842696629215
2016-09-09,98,27,0.2755102040816326
2016-09-10,56,15,0.26785714285714285
2016-09-11,53,19,0.3584905660377358
2016-09-12,92,32,0.34782608695652173
2016-09-13,64,27,0.421875
2016-09-14,66,30,0.45454545454545453
2016-09-15,99,28,0.2828282828282828
2016-09-16,71,26,0.36619718309859156
2016-09-17,70,28,0.4
2016-09-18,88,34,0.38636363636363635
2016-09-19,128,48,0.375
2016-09-20,138,39,0.2826086956521739
2016-09-21,89,40,0.449438202247191
2016-09-22,100,33,0.33
2016-09-23,98,27,0.2755102040816326
2016-09-24,66,25,0.3787878787878788
2016-09-25,83,31,0.37349397590361444
2016-09-26,107,41,0.38317757009345793
2016-09-27,102,33,0.3235294117647059
2016-09-28,101,32,0.31683168316831684
2016-09-29,95,33,0.3473684210526316
2016-09-30,115,28,0.24347826086956523
2016-10-01,66,26,0.3939393939393939
2016-10-02,59,26,0.4406779661016949
2016-10-03,85,40,0.47058823529411764
2016-10-04,103,40,0.3883495145631068
2016-10-05,67,26,0.3880597014925373
2016-10-06,84,22,0.2619047619047619
2016-10-07,72,21,0.2916666666666667
2016-10-08,57,24,0.42105263157894735
2016-10-09,66,27,0.4090909090909091
2016-10-10,97,31,0.31958762886597936
2016-10-11,97,36,0.3711340206185567
2016-10-12,99,29,0.29292929292929293
2016-10-13,88,25,0.2840909090909091
2016-10-14,65,17,0.26153846153846155
2016-10-15,47,19,0.40425531914893614
2016-10-16,63,31,0.49206349206349204
2016-10-17,110,30,0.2727272727272727
2016-10-18,110,36,0.32727272727272727
2016-10-19,99,23,0.23232323232323232
2016-10-20,87,22,0.25287356321839083
2016-10-21,72,15,0.20833333333333334
2016-10-22,56,17,0.30357142857142855
2016-10-23,46,20,0.43478260869565216
2016-10-24,100,39,0.39
2016-10-25,107,33,0.308411214953271
2016-10-26,110,36,0.32727272727272727
2016-10-27,81,25,0.30864197530864196
2016-10-28,74,15,0.20270270270270271
2016-10-29,62,25,0.4032258064516129
2016-10-30,59,21,0.3559322033898305
2016-10-31,76,20,0.2631578947368421
2016-11-01,76,23,0.3026315789473684
2016-11-02,83,24,0.2891566265060241
2016-11-03,61,15,0.2459016393442623
2016-11-04,60,15,0.25
2016-11-05,49,17,0.3469387755102041
2016-11-06,38,14,0.3684210526315789
2016-11-07,59,24,0.4067796610169492
2016-11-08,81,27,0.3333333333333333
2016-11-09,59,21,0.3559322033898305
2016-11-10,53,15,0.2830188679245283
2016-11-11,50,19,0.38
2016-11-12,44,14,0.3181818181818182
2016-11-13,56,18,0.32142857142857145
2016-11-14,91,21,0.23076923076923078
2016-11-15,94,26,0.2765957446808511
2016-11-16,87,31,0.3563218390804598
2016-11-17,81,22,0.2716049382716049
2016-11-18,55,18,0.32727272727272727
2016-11-19,56,14,0.25
2016-11-20,47,18,0.3829787234042553
2016-11-21,84,31,0.36904761904761907
2016-11-22,90,25,0.2777777777777778
2016-11-23,79,25,0.31645569620253167
2016-11-24,71,28,0.39436619718309857
2016-11-25,83,21,0.25301204819277107
2016-11-26,63,10,0.15873015873015872
2016-11-27,38,12,0.3157894736842105
2016-11-28,62,15,0.24193548387096775
2016-11-29,62,25,0.4032258064516129
2016-11-30,80,26,0.325
2016-12-01,80,19,0.2375
2016-12-02,76,18,0.23684210526315788
2016-12-03,53,19,0.3584905660377358
2016-12-04,70,22,0.3142857142857143
2016-12-05,70,20,0.2857142857142857
2016-12-06,61,17,0.2786885245901639
2016-12-07,72,30,0.4166666666666667
2016-12-08,99,35,0.35353535353535354
2016-12-09,92,25,0.2717391304347826
2016-12-10,59,27,0.4576271186440678
2016-12-11,66,21,0.3181818181818182
2016-12-12,69,23,0.3333333333333333
2016-12-13,62,28,0.45161290322580644
2016-12-14,88,36,0.4090909090909091
2016-12-15,99,31,0.31313131313131315
2016-12-16,87,25,0.28735632183908044
2016-12-17,55,18,0.32727272727272727
2016-12-18,55,22,0.4
2016-12-19,86,27,0.313953488372093
2016-12-20,78,31,0.3974358974358974
2016-12-21,72,27,0.375
2016-12-22,74,23,0.3108108108108108
2016-12-23,65,14,0.2153846153846154
2016-12-24,34,15,0.4411764705882353
2016-12-25,43,16,0.37209302325581395
2016-12-26,47,17,0.3617021276595745
2016-12-27,50,16,0.32
2016-12-28,71,24,0.3380281690140845
2016-12-29,90,35,0.3888888888888889
2016-12-30,92,23,0.25
2016-12-31,59,13,0.22033898305084745
2017-01-01,53,19,0.3584905660377358
2017-01-02,91,32,0.3516483516483517
2017-01-03,95,35,0.3684210526315789
2017-01-04,94,27,0.2872340425531915
2017-01-05,88,15,0.17045454545454544
2017-01-06,66,15,0.22727272727272727
2017-01-07,58,19,0.3275862068965517
2017-01-08,61,22,0.36065573770491804
2017-01-09,95,27,0.28421052631578947
2017-01-10,89,29,0.3258426966292135
2017-01-11,99,25,0.25252525252525254
2017-01-12,72,23,0.3194444444444444
2017-01-13,60,17,0.2833333333333333
2017-01-14,52,19,0.36538461538461536
2017-01-15,56,18,0.32142857142857145
2017-01-16,71,26,0.36619718309859156
2017-01-17,100,32,0.32
2017-01-18,80,32,0.4
2017-01-19,95,30,0.3157894736842105
2017-01-20,77,18,0.23376623376623376
2017-01-21,47,21,0.44680851063829785
2017-01-22,63,18,0.2857142857142857
2017-01-23,73,22,0.3013698630136986
2017-01-24,81,24,0.2962962962962963
2017-01-25,83,33,0.39759036144578314
2017-01-26,91,30,0.32967032967032966
2017-01-27,69,14,0.2028985507246377
2017-01-28,43,17,0.3953488372093023
2017-01-29,67,19,0.2835820895522388
2017-01-30,73,18,0.2465753424657534
2017-01-31,65,21,0.3230769230769231
2017-02-01,69,28,0.4057971014492754
2017-02-02,69,22,0.3188405797101449
2017-02-03,81,23,0.2839506172839506
2017-02-04,62,22,0.3548387096774194
2017-02-05,50,21,0.42
2017-02-06,96,25,0.2604166666666667
2017-02-07,65,20,0.3076923076923077
2017-02-08,73,24,0.3287671232876712
2017-02-09,77,22,0.2857142857142857
2017-02-10,59,21,0.3559322033898305
2017-02-11,60,19,0.31666666666666665
2017-02-12,58,27,0.46551724137931033
2017-02-13,81,25,0.30864197530864196
2017-02-14,88,31,0.3522727272727273
2017-02-15,89,28,0.3146067415730337
2017-02-16,73,26,0.3561643835616438
2017-02-17,71,17,0.23943661971830985
2017-02-18,58,23,0.39655172413793105
2017-02-19,55,20,0.36363636363636365
2017-02-20,83,28,0.3373493975903614
2017-02-21,90,24,0.26666666666666666
2017-02-22,72,25,0.3472222222222222
2017-02-23,71,19,0.2676056338028169
2017-02-24,79,22,0.27848101265822783
2017-02-25,62,16,0.25806451612903225
2017-02-26,48,15,0.3125
2017-02-27,88,24,0.2727272727272727
2017-02-28,78,29,0.3717948717948718
2017-03-01,89,35,0.39325842696629215
2017-03-02,119,25,0.21008403361344538
2017-03-03,74,20,0.2702702702702703
2017-03-04,61,17,0.2786885245901639
2017-03-05,55,21,0.38181818181818183
2017-03-06,98,34,0.3469387755102041
2017-03-07,104,33,0.3173076923076923
2017-03-08,86,19,0.22093023255813954
2017-03-09,85,13,0.15294117647058825
2017-03-10,57,11,0.19298245614035087
2017-03-11,37,14,0.3783783783783784
2017-03-12,66,29,0.4393939393939394
2017-03-13,82,28,0.34146341463414637
2017-03-14,94,23,0.24468085106382978
2017-03-15,71,27,0.38028169014084506
2017-03-16,78,21,0.2692307692307692
2017-03-17,63,19,0.30158730158730157
2017-03-18,61,18,0.29508196721311475
2017-03-19,48,16,0.3333333333333333
2017-03-20,71,23,0.323943661971831
2017-03-21,82,21,0.25609756097560976
2017-03-22,79,30,0.379746835443038
2017-03-23,100,32,0.32
2017-03-24,106,22,0.20754716981132076
2017-03-25,61,23,0.3770491803278688
2017-03-26,68,24,0.35294117647058826
2017-03-27,87,26,0.2988505747126437
2017-03-28,73,21,0.2876712328767123
2017-03-29,90,24,0.26666666666666666
2017-03-30,69,25,0.36231884057971014
2017-03-31,67,18,0.26865671641791045
2017-04-01,56,19,0.3392857142857143
2017-04-02,46,17,0.3695652173913043
2017-04-03,66,22,0.3333333333333333
2017-04-04,92,23,0.25
2017-04-05,71,20,0.28169014084507044
2017-04-06,91,20,0.21978021978021978
2017-04-07,58,23,0.39655172413793105
2017-04-08,48,18,0.375
2017-04-09,53,19,0.3584905660377358
2017-04-10,91,27,0.2967032967032967
2017-04-11,80,24,0.3
2017-04-12,77,23,0.2987012987012987
2017-04-13,71,26,0.36619718309859156
2017-04-14,73,16,0.2191780821917808
2017-04-15,52,19,0.36538461538461536
2017-04-16,59,23,0.3898305084745763
2017-04-17,77,20,0.2597402597402597
2017-04-18,68,23,0.3382352941176471
2017-04-19,84,30,0.35714285714285715
2017-04-20,80,28,0.35
2017-04-21,76,24,0.3157894736842105
2017-04-22,65,21,0.3230769230769231
2017-04-23,59,17,0.288135593220339
2017-04-24,59,20,0.3389830508474576
2017-04-25,68,25,0.36764705882352944
2017-04-26,68,29,0.4264705882352941
2017-04-27,86,27,0.313953488372093
2017-04-28,61,16,0.26229508196721313
2017-04-29,36,8,0.2222222222222222
2017-04-30,43,9,0.20930232558139536
2017-05-01,56,12,0.21428571428571427
2017-05-02,55,27,0.4909090909090909
2017-05-03,95,25,0.2631578947368421
2017-05-04,77,19,0.24675324675324675
2017-05-05,63,14,0.2222222222222222
2017-05-06,38,11,0.2894736842105263
2017-05-07,58,28,0.4827586206896552
2017-05-08,80,25,0.3125
2017-05-09,71,26,0.36619718309859156
2017-05-10,90,30,0.3333333333333333
2017-05-11,82,22,0.2682926829268293
2017-05-12,57,16,0.2807017543859649
2017-05-13,44,16,0.36363636363636365
2017-05-14,38,13,0.34210526315789475
2017-05-15,52,19,0.36538461538461536
2017-05-16,95,26,0.2736842105263158
2017-05-17,71,25,0.352112676056338
2017-05-18,88,24,0.2727272727272727
2017-05-19,74,17,0.22972972972972974
2017-05-20,45,13,0.28888888888888886
2017-05-21,45,17,0.37777777777777777
2017-05-22,65,22,0.3384615384615385
2017-05-23,94,9,0.09574468085106383
2017-05-24,58,14,0.2413793103448276
2017-05-25,53,13,0.24528301886792453
2017-05-26,69,15,0.21739130434782608
2017-05-27,49,15,0.30612244897959184
2017-05-28,51,16,0.3137254901960784
2017-05-29,83,33,0.39759036144578314
2017-05-30,94,28,0.2978723404255319
2017-05-31,102,35,0.3431372549019608
2017-06-01,94,27,0.2872340425531915
2017-06-02,86,20,0.23255813953488372
2017-06-03,62,23,0.3709677419354839
2017-06-04,87,31,0.3563218390804598
2017-06-05,113,26,0.23008849557522124
2017-06-06,101,33,0.32673267326732675
2017-06-07,91,29,0.31868131868131866
2017-06-08,69,29,0.42028985507246375
2017-06-09,90,24,0.26666666666666666
2017-06-10,55,20,0.36363636363636365
2017-06-11,51,14,0.27450980392156865
2017-06-12,83,23,0.27710843373493976
2017-06-13,106,28,0.2641509433962264
2017-06-14,80,14,0.175
2017-06-15,60,14,0.23333333333333334
2017-06-16,79,23,0.2911392405063291
2017-06-17,91,25,0.27472527472527475
2017-06-18,77,28,0.36363636363636365
2017-06-19,91,35,0.38461538461538464
2017-06-20,105,28,0.26666666666666666
2017-06-21,81,26,0.32098765432098764
2017-06-22,101,32,0.31683168316831684
