user_id,event_time,action,event_date
16947,2017-03-14 19:54:05.930,comment,2017-03-14
58660,2017-03-14 19:58:43.517,question,2017-03-14
24647,2017-03-14 19:58:53.453,comment,2017-03-14
19400,2017-03-14 20:00:02.647,comment,2017-03-14
16947,2017-03-14 20:04:26.107,comment,2017-03-14
24647,2017-03-14 20:07:13.557,comment,2017-03-14
19400,2017-03-14 20:10:25.580,comment,2017-03-14
24647,2017-03-14 20:12:23.083,comment,2017-03-14
16947,2017-03-14 20:16:50.157,comment,2017-03-14
16947,2017-03-14 20:18:04.327,comment,2017-03-14
29371,2017-03-14 20:19:41.773,comment,2017-03-14
12011,2017-03-14 20:32:52.980,comment,2017-03-14
58662,2017-03-14 20:33:33.050,answer,2017-03-14
1893,2017-03-14 20:34:04.187,comment,2017-03-14
24647,2017-03-14 20:41:46.317,comment,2017-03-14
12011,2017-03-14 20:45:29.090,comment,2017-03-14
14002,2017-03-14 20:57:11.420,comment,2017-03-14
30343,2017-03-14 21:26:37.637,comment,2017-03-14
19400,2017-03-14 21:27:27.137,comment,2017-03-14
2509,2017-03-14 21:45:50.503,comment,2017-03-14
58664,2017-03-14 21:52:17.937,comment,2017-03-14
9009,2017-03-14 21:56:37.097,comment,2017-03-14
39782,2017-03-14 22:16:09.873,question,2017-03-14
46803,2017-03-14 22:25:05.623,comment,2017-03-14
19400,2017-03-14 22:26:18.553,answer,2017-03-14
39782,2017-03-14 22:27:11.780,comment,2017-03-14
39782,2017-03-14 22:53:51.500,comment,2017-03-14
19400,2017-03-14 22:58:38.830,comment,2017-03-14
39782,2017-03-14 23:01:26.723,question,2017-03-14
19400,2017-03-14 23:01:37.483,comment,2017-03-14
12555,2017-03-14 23:30:54.577,comment,2017-03-14
12555,2017-03-14 23:37:05.153,answer,2017-03-14
12555,2017-03-14 23:42:33.370,comment,2017-03-14
47855,2017-03-14 23:45:41.020,comment,2017-03-14
19400,2017-03-14 23:56:12.037,comment,2017-03-14
28717,2017-03-15 00:25:44.890,question,2017-03-15
4801,2017-03-15 00:34:30.140,comment,2017-03-15
4801,2017-03-15 00:39:41.713,comment,2017-03-15
35209,2017-03-15 00:40:43.807,comment,2017-03-15
4801,2017-03-15 00:43:53.837,comment,2017-03-15
39782,2017-03-15 01:10:39.957,comment,2017-03-15
39782,2017-03-15 01:15:53.400,answer,2017-03-15
3221,2017-03-15 01:18:43.917,comment,2017-03-15
35525,2017-03-15 01:51:16.803,comment,2017-03-15
19400,2017-03-15 01:56:07.580,comment,2017-03-15
1480,2017-03-15 01:56:08.653,comment,2017-03-15
39782,2017-03-15 02:06:22.440,comment,2017-03-15
1764,2017-03-15 02:23:06.483,comment,2017-03-15
37867,2017-03-15 02:45:53.627,comment,2017-03-15
1764,2017-03-15 02:48:02.693,answer,2017-03-15
37867,2017-03-15 02:51:39.840,comment,2017-03-15
13650,2017-03-15 02:52:00.847,answer,2017-03-15
1764,2017-03-15 03:05:06.793,answer,2017-03-15
405,2017-03-15 03:19:08.733,answer,2017-03-15
101,2017-03-15 03:29:28.147,comment,2017-03-15
1737,2017-03-15 04:05:34.430,comment,2017-03-15
32480,2017-03-15 04:21:47.383,comment,2017-03-15
3221,2017-03-15 04:36:07.043,comment,2017-03-15
12046,2017-03-15 04:58:33.597,answer,2017-03-15
12046,2017-03-15 05:07:51.793,comment,2017-03-15
52252,2017-03-15 05:08:57.483,comment,2017-03-15
12046,2017-03-15 05:14:06.883,comment,2017-03-15
1375,2017-03-15 05:58:00.807,comment,2017-03-15
35209,2017-03-15 06:47:53.180,comment,2017-03-15
12011,2017-03-15 07:12:34.250,comment,2017-03-15
12065,2017-03-15 07:24:23.957,comment,2017-03-15
39782,2017-03-15 07:47:16.547,comment,2017-03-15
49552,2017-03-15 07:55:47.400,question,2017-03-15
37380,2017-03-15 08:01:43.233,comment,2017-03-15
37380,2017-03-15 08:12:17.003,answer,2017-03-15
55823,2017-03-15 08:16:56.403,answer,2017-03-15
58678,2017-03-15 08:20:17.163,question,2017-03-15
32134,2017-03-15 08:26:28.570,comment,2017-03-15
37380,2017-03-15 08:29:30.557,comment,2017-03-15
10062,2017-03-15 08:37:34.900,comment,2017-03-15
1516,2017-03-15 08:43:51.677,comment,2017-03-15
39782,2017-03-15 08:47:35.990,answer,2017-03-15
3145,2017-03-15 09:31:30.483,comment,2017-03-15
9009,2017-03-15 09:35:14.820,comment,2017-03-15
37380,2017-03-15 09:47:32.530,comment,2017-03-15
58683,2017-03-15 10:17:40.263,question,2017-03-15
9009,2017-03-15 10:19:43.357,comment,2017-03-15
58688,2017-03-15 11:09:03.023,question,2017-03-15
1893,2017-03-15 11:27:59.490,answer,2017-03-15
29377,2017-03-15 11:30:33.627,answer,2017-03-15
29377,2017-03-15 11:32:50.363,comment,2017-03-15
1893,2017-03-15 11:33:51.077,comment,2017-03-15
29377,2017-03-15 11:36:12.640,comment,2017-03-15
46803,2017-03-15 11:53:07.973,answer,2017-03-15
1154,2017-03-15 11:55:48.597,answer,2017-03-15
32480,2017-03-15 13:11:35.557,comment,2017-03-15
32480,2017-03-15 13:17:22.810,comment,2017-03-15
3145,2017-03-15 13:28:31.950,comment,2017-03-15
12555,2017-03-15 13:31:03.437,comment,2017-03-15
50255,2017-03-15 13:35:26.030,comment,2017-03-15
32480,2017-03-15 13:42:21.277,comment,2017-03-15
58695,2017-03-15 13:56:35.220,comment,2017-03-15
9009,2017-03-15 14:05:57.880,question,2017-03-15
55203,2017-03-15 14:10:56.513,comment,2017-03-15
56513,2017-03-15 14:16:37.073,answer,2017-03-15
1737,2017-03-15 14:24:49.690,comment,2017-03-15
4801,2017-03-15 14:38:07.143,question,2017-03-15
58696,2017-03-15 14:44:48.120,answer,2017-03-15
12141,2017-03-15 14:49:02.247,comment,2017-03-15
39994,2017-03-15 14:52:49.137,comment,2017-03-15
29377,2017-03-15 15:01:44.573,comment,2017-03-15
39994,2017-03-15 15:02:05.017,answer,2017-03-15
39994,2017-03-15 15:03:13.763,comment,2017-03-15
37116,2017-03-15 15:10:34.200,comment,2017-03-15
31106,2017-03-15 15:12:21.510,comment,2017-03-15
58698,2017-03-15 15:12:52.740,question,2017-03-15
39994,2017-03-15 15:13:07.183,comment,2017-03-15
22140,2017-03-15 15:17:19.213,comment,2017-03-15
58698,2017-03-15 15:21:05.163,comment,2017-03-15
58699,2017-03-15 15:23:08.003,question,2017-03-15
1737,2017-03-15 15:24:35.510,answer,2017-03-15
19,2017-03-15 15:24:48.090,comment,2017-03-15
101,2017-03-15 15:28:19.560,comment,2017-03-15
101,2017-03-15 15:29:34.863,comment,2017-03-15
101,2017-03-15 15:30:32.120,comment,2017-03-15
1737,2017-03-15 15:32:45.260,comment,2017-03-15
30555,2017-03-15 15:34:14.743,comment,2017-03-15
1737,2017-03-15 15:34:31.947,comment,2017-03-15
1737,2017-03-15 15:37:40.607,answer,2017-03-15
42251,2017-03-15 15:45:53.770,answer,2017-03-15
9058,2017-03-15 15:56:20.510,comment,2017-03-15
3145,2017-03-15 15:58:33.047,comment,2017-03-15
11491,2017-03-15 15:59:51.463,comment,2017-03-15
30343,2017-03-15 16:06:48.380,answer,2017-03-15
2643,2017-03-15 16:12:53.207,comment,2017-03-15
22140,2017-03-15 16:17:15.100,comment,2017-03-15
444,2017-03-15 16:27:43.727,comment,2017-03-15
19400,2017-03-15 16:58:03.523,comment,2017-03-15
19400,2017-03-15 16:59:52.197,comment,2017-03-15
57513,2017-03-15 17:14:22.377,question,2017-03-15
465,2017-03-15 17:17:34.563,comment,2017-03-15
58704,2017-03-15 17:32:17.640,question,2017-03-15
58705,2017-03-15 17:40:31.473,question,2017-03-15
405,2017-03-15 17:45:28.360,answer,2017-03-15
1480,2017-03-15 17:53:39.717,comment,2017-03-15
39417,2017-03-15 17:58:19.617,question,2017-03-15
1480,2017-03-15 18:11:11.453,comment,2017-03-15
58708,2017-03-15 18:15:18.763,question,2017-03-15
12024,2017-03-15 18:17:05.617,comment,2017-03-15
12024,2017-03-15 18:20:00.570,comment,2017-03-15
27650,2017-03-15 18:22:56.097,comment,2017-03-15
30343,2017-03-15 18:28:08.697,comment,2017-03-15
9009,2017-03-15 18:57:46.257,comment,2017-03-15
4801,2017-03-15 19:11:09.487,comment,2017-03-15
8279,2017-03-15 19:11:30.070,answer,2017-03-15
30343,2017-03-15 19:12:32.880,answer,2017-03-15
4801,2017-03-15 19:13:33.510,comment,2017-03-15
30343,2017-03-15 19:54:48.720,answer,2017-03-15
46,2017-03-15 20:24:54.147,comment,2017-03-15
41666,2017-03-15 21:26:13.513,question,2017-03-15
1737,2017-03-15 21:29:48.003,comment,2017-03-15
13329,2017-03-15 21:48:44.983,comment,2017-03-15
58715,2017-03-15 22:08:11.603,question,2017-03-15
13329,2017-03-15 22:17:20.540,comment,2017-03-15
1764,2017-03-15 22:28:12.070,comment,2017-03-15
405,2017-03-15 22:49:38.003,answer,2017-03-15
3221,2017-03-15 23:08:35.813,comment,2017-03-15
1480,2017-03-15 23:11:30.733,answer,2017-03-15
58720,2017-03-15 23:54:24.760,answer,2017-03-15
39782,2017-03-15 23:56:26.077,comment,2017-03-15
54714,2017-03-15 23:58:43.477,comment,2017-03-15
58719,2017-03-16 00:06:27.897,question,2017-03-16
39782,2017-03-16 00:08:26.067,question,2017-03-16
50037,2017-03-16 00:15:14.970,question,2017-03-16
30343,2017-03-16 00:18:27.527,comment,2017-03-16
39782,2017-03-16 00:18:35.850,question,2017-03-16
58717,2017-03-16 00:23:28.623,question,2017-03-16
26,2017-03-16 00:30:47.910,comment,2017-03-16
1737,2017-03-16 00:37:23.080,comment,2017-03-16
101,2017-03-16 00:49:04.053,comment,2017-03-16
1737,2017-03-16 01:00:41.287,comment,2017-03-16
58720,2017-03-16 01:07:25.487,comment,2017-03-16
54714,2017-03-16 01:10:04.750,answer,2017-03-16
1737,2017-03-16 01:18:40.213,comment,2017-03-16
39782,2017-03-16 01:19:36.673,comment,2017-03-16
22968,2017-03-16 01:19:58.040,answer,2017-03-16
39782,2017-03-16 01:22:15.573,comment,2017-03-16
1737,2017-03-16 01:25:56.060,comment,2017-03-16
39782,2017-03-16 01:28:34.870,comment,2017-03-16
1737,2017-03-16 01:30:26.073,comment,2017-03-16
35209,2017-03-16 01:33:30.027,comment,2017-03-16
39782,2017-03-16 01:35:37.040,comment,2017-03-16
1737,2017-03-16 01:39:45.477,comment,2017-03-16
39782,2017-03-16 01:41:05.867,comment,2017-03-16
54714,2017-03-16 01:50:18.677,answer,2017-03-16
101,2017-03-16 01:50:53.077,comment,2017-03-16
39782,2017-03-16 01:54:03.800,comment,2017-03-16
54714,2017-03-16 01:56:06.930,comment,2017-03-16
30343,2017-03-16 01:58:45.990,comment,2017-03-16
39782,2017-03-16 01:59:14.630,comment,2017-03-16
1737,2017-03-16 02:06:04.797,answer,2017-03-16
39782,2017-03-16 02:10:57.473,comment,2017-03-16
1737,2017-03-16 02:16:02.813,comment,2017-03-16
54714,2017-03-16 02:18:45.110,comment,2017-03-16
1737,2017-03-16 02:26:29.107,comment,2017-03-16
13650,2017-03-16 02:28:28.243,comment,2017-03-16
101,2017-03-16 02:33:31.860,comment,2017-03-16
54794,2017-03-16 02:38:31.047,answer,2017-03-16
101,2017-03-16 03:06:40.057,comment,2017-03-16
39782,2017-03-16 03:11:55.023,comment,2017-03-16
3221,2017-03-16 03:25:57.583,comment,2017-03-16
39782,2017-03-16 03:29:08.130,comment,2017-03-16
3221,2017-03-16 03:36:40.927,comment,2017-03-16
58722,2017-03-16 03:40:13.217,question,2017-03-16
58172,2017-03-16 04:01:08.297,comment,2017-03-16
3221,2017-03-16 04:09:19.343,comment,2017-03-16
35209,2017-03-16 04:16:26.503,comment,2017-03-16
4323,2017-03-16 04:32:51.800,comment,2017-03-16
50234,2017-03-16 05:20:43.297,comment,2017-03-16
12046,2017-03-16 05:26:55.770,comment,2017-03-16
9009,2017-03-16 05:44:59.163,comment,2017-03-16
9009,2017-03-16 05:54:37.137,answer,2017-03-16
9009,2017-03-16 05:55:39.197,comment,2017-03-16
58154,2017-03-16 06:38:05.860,question,2017-03-16
50234,2017-03-16 07:29:29.783,comment,2017-03-16
36097,2017-03-16 07:30:57.960,comment,2017-03-16
43348,2017-03-16 07:37:58.573,answer,2017-03-16
56846,2017-03-16 08:03:03.670,question,2017-03-16
9009,2017-03-16 08:24:58.480,comment,2017-03-16
58719,2017-03-16 08:42:38.213,comment,2017-03-16
58732,2017-03-16 08:42:50.673,question,2017-03-16
43348,2017-03-16 08:44:33.387,answer,2017-03-16
58719,2017-03-16 08:44:41.353,comment,2017-03-16
1046,2017-03-16 08:48:02.720,comment,2017-03-16
50234,2017-03-16 08:53:46.370,comment,2017-03-16
58735,2017-03-16 09:17:03.337,answer,2017-03-16
56513,2017-03-16 09:17:34.560,comment,2017-03-16
57513,2017-03-16 09:21:38.773,question,2017-03-16
56846,2017-03-16 09:30:23.907,comment,2017-03-16
1737,2017-03-16 09:40:12.870,comment,2017-03-16
57679,2017-03-16 09:41:30.117,question,2017-03-16
2358,2017-03-16 09:50:58.913,comment,2017-03-16
16730,2017-03-16 09:52:16.163,answer,2017-03-16
16730,2017-03-16 09:54:15.507,comment,2017-03-16
50234,2017-03-16 09:58:16.857,comment,2017-03-16
56513,2017-03-16 10:03:50.783,question,2017-03-16
56513,2017-03-16 10:05:18.260,comment,2017-03-16
29377,2017-03-16 10:10:34.810,answer,2017-03-16
28717,2017-03-16 10:12:48.407,comment,2017-03-16
1737,2017-03-16 10:17:19.300,comment,2017-03-16
50234,2017-03-16 10:19:39.917,comment,2017-03-16
6792,2017-03-16 10:24:29.250,comment,2017-03-16
1737,2017-03-16 10:25:56.560,comment,2017-03-16
1737,2017-03-16 10:31:37.277,comment,2017-03-16
57513,2017-03-16 10:41:01.777,comment,2017-03-16
1737,2017-03-16 10:58:26.777,comment,2017-03-16
28258,2017-03-16 11:12:56.590,comment,2017-03-16
26,2017-03-16 11:17:00.713,question,2017-03-16
54714,2017-03-16 11:19:27.167,comment,2017-03-16
26,2017-03-16 11:20:32.423,answer,2017-03-16
1737,2017-03-16 11:21:53.193,comment,2017-03-16
37380,2017-03-16 11:29:51.350,comment,2017-03-16
29377,2017-03-16 11:31:59.460,comment,2017-03-16
1737,2017-03-16 11:33:28.493,comment,2017-03-16
56846,2017-03-16 11:50:49.950,comment,2017-03-16
1438,2017-03-16 11:53:37.450,comment,2017-03-16
54714,2017-03-16 11:55:27.403,comment,2017-03-16
54714,2017-03-16 12:42:06.990,answer,2017-03-16
57567,2017-03-16 12:42:38.040,question,2017-03-16
54714,2017-03-16 12:47:29.613,comment,2017-03-16
56513,2017-03-16 12:47:34.390,comment,2017-03-16
57513,2017-03-16 12:55:44.177,comment,2017-03-16
54714,2017-03-16 12:59:17.120,comment,2017-03-16
1154,2017-03-16 13:09:08.503,comment,2017-03-16
1737,2017-03-16 13:14:18.193,comment,2017-03-16
57513,2017-03-16 13:18:39.057,comment,2017-03-16
1737,2017-03-16 13:22:33.790,comment,2017-03-16
58742,2017-03-16 13:23:11.277,question,2017-03-16
30343,2017-03-16 13:24:48.950,comment,2017-03-16
12709,2017-03-16 13:46:32.230,comment,2017-03-16
9009,2017-03-16 13:46:52.207,comment,2017-03-16
58719,2017-03-16 13:50:05.463,comment,2017-03-16
58719,2017-03-16 13:53:48.673,comment,2017-03-16
1737,2017-03-16 14:01:22.223,comment,2017-03-16
56513,2017-03-16 14:01:31.727,comment,2017-03-16
26899,2017-03-16 14:01:38.520,answer,2017-03-16
1737,2017-03-16 14:05:37.960,comment,2017-03-16
56513,2017-03-16 14:05:41.190,comment,2017-03-16
26899,2017-03-16 14:06:40.430,comment,2017-03-16
56513,2017-03-16 14:09:21.033,comment,2017-03-16
54714,2017-03-16 14:18:29.410,comment,2017-03-16
30343,2017-03-16 14:21:25.200,comment,2017-03-16
30343,2017-03-16 14:23:01.223,comment,2017-03-16
54714,2017-03-16 14:25:51.837,comment,2017-03-16
56513,2017-03-16 14:27:48.960,answer,2017-03-16
26899,2017-03-16 14:29:26.837,comment,2017-03-16
58719,2017-03-16 14:31:44.693,answer,2017-03-16
58719,2017-03-16 14:36:23.333,comment,2017-03-16
11491,2017-03-16 14:40:01.160,comment,2017-03-16
58719,2017-03-16 14:41:02.720,comment,2017-03-16
11491,2017-03-16 14:41:47.580,comment,2017-03-16
57513,2017-03-16 14:44:33.537,comment,2017-03-16
19400,2017-03-16 14:47:53.757,comment,2017-03-16
58745,2017-03-16 14:49:41.273,question,2017-03-16
19400,2017-03-16 14:51:16.473,comment,2017-03-16
56513,2017-03-16 14:58:38.707,comment,2017-03-16
19400,2017-03-16 15:02:40.470,comment,2017-03-16
54714,2017-03-16 15:03:05.737,comment,2017-03-16
2358,2017-03-16 15:03:17.610,comment,2017-03-16
30343,2017-03-16 15:04:15.673,comment,2017-03-16
43348,2017-03-16 15:07:58.413,comment,2017-03-16
56846,2017-03-16 15:10:17.570,comment,2017-03-16
26899,2017-03-16 15:18:49.803,comment,2017-03-16
1480,2017-03-16 15:18:55.953,comment,2017-03-16
58745,2017-03-16 15:21:38.777,comment,2017-03-16
26899,2017-03-16 15:26:22.030,answer,2017-03-16
1480,2017-03-16 15:29:41.303,comment,2017-03-16
58745,2017-03-16 15:29:44.390,comment,2017-03-16
39782,2017-03-16 15:31:26.663,comment,2017-03-16
1154,2017-03-16 15:35:52.293,comment,2017-03-16
26899,2017-03-16 15:50:57.363,comment,2017-03-16
1480,2017-03-16 15:51:56.060,comment,2017-03-16
26899,2017-03-16 15:56:46.743,comment,2017-03-16
29377,2017-03-16 16:00:15.027,comment,2017-03-16
33051,2017-03-16 16:00:56.270,comment,2017-03-16
33051,2017-03-16 16:02:32.583,comment,2017-03-16
47205,2017-03-16 16:03:10.320,question,2017-03-16
26,2017-03-16 16:06:28.827,comment,2017-03-16
26,2017-03-16 16:07:29.017,comment,2017-03-16
26899,2017-03-16 16:08:02.597,comment,2017-03-16
57513,2017-03-16 16:10:01.817,comment,2017-03-16
39782,2017-03-16 16:18:30.950,answer,2017-03-16
1737,2017-03-16 16:21:46.280,comment,2017-03-16
58749,2017-03-16 16:25:51.623,question,2017-03-16
13650,2017-03-16 16:29:00.243,comment,2017-03-16
22140,2017-03-16 16:29:26.487,comment,2017-03-16
56513,2017-03-16 16:35:35.300,comment,2017-03-16
46803,2017-03-16 16:40:57.930,comment,2017-03-16
39782,2017-03-16 16:44:08.547,comment,2017-03-16
56513,2017-03-16 16:47:55.000,comment,2017-03-16
22710,2017-03-16 16:57:26.973,comment,2017-03-16
54714,2017-03-16 16:57:50.867,comment,2017-03-16
1480,2017-03-16 16:59:47.080,comment,2017-03-16
26,2017-03-16 17:00:31.427,comment,2017-03-16
30343,2017-03-16 17:02:05.887,comment,2017-03-16
26899,2017-03-16 17:04:18.317,comment,2017-03-16
465,2017-03-16 17:09:54.180,comment,2017-03-16
1737,2017-03-16 17:20:21.053,comment,2017-03-16
1737,2017-03-16 17:23:07.910,comment,2017-03-16
55372,2017-03-16 17:24:03.437,answer,2017-03-16
54794,2017-03-16 17:27:46.297,comment,2017-03-16
54794,2017-03-16 17:29:39.837,comment,2017-03-16
405,2017-03-16 17:39:44.163,comment,2017-03-16
40268,2017-03-16 17:53:15.247,comment,2017-03-16
58749,2017-03-16 17:53:43.957,comment,2017-03-16
40268,2017-03-16 17:56:49.917,comment,2017-03-16
58753,2017-03-16 17:56:54.850,question,2017-03-16
58754,2017-03-16 18:18:35.600,question,2017-03-16
19400,2017-03-16 18:22:27.233,comment,2017-03-16
1737,2017-03-16 18:24:18.290,comment,2017-03-16
58749,2017-03-16 18:26:41.463,comment,2017-03-16
16947,2017-03-16 18:54:16.977,comment,2017-03-16
38879,2017-03-16 19:02:48.437,answer,2017-03-16
16947,2017-03-16 19:27:17.553,answer,2017-03-16
16947,2017-03-16 19:29:21.757,comment,2017-03-16
47205,2017-03-16 19:29:42.450,comment,2017-03-16
58660,2017-03-16 19:53:31.443,comment,2017-03-16
21928,2017-03-16 19:55:08.303,answer,2017-03-16
16947,2017-03-16 19:57:28.793,comment,2017-03-16
13980,2017-03-16 19:58:45.773,comment,2017-03-16
29842,2017-03-16 20:06:51.057,comment,2017-03-16
16947,2017-03-16 20:10:27.087,comment,2017-03-16
58756,2017-03-16 20:13:56.803,question,2017-03-16
58758,2017-03-16 20:31:38.483,question,2017-03-16
30343,2017-03-16 20:40:37.870,answer,2017-03-16
38879,2017-03-16 20:41:51.840,comment,2017-03-16
2721,2017-03-16 20:42:50.633,answer,2017-03-16
4801,2017-03-16 20:42:58.457,comment,2017-03-16
16947,2017-03-16 20:43:28.123,comment,2017-03-16
30343,2017-03-16 20:46:20.350,comment,2017-03-16
30555,2017-03-16 20:47:43.217,comment,2017-03-16
4801,2017-03-16 20:52:27.370,answer,2017-03-16
38879,2017-03-16 21:05:21.213,comment,2017-03-16
22140,2017-03-16 21:05:45.650,comment,2017-03-16
12555,2017-03-16 21:06:49.647,comment,2017-03-16
12555,2017-03-16 21:11:37.197,comment,2017-03-16
14128,2017-03-16 21:12:52.247,comment,2017-03-16
30343,2017-03-16 21:14:06.297,comment,2017-03-16
58759,2017-03-16 21:32:43.620,question,2017-03-16
22140,2017-03-16 21:41:27.673,comment,2017-03-16
58761,2017-03-16 22:02:32.533,question,2017-03-16
465,2017-03-16 22:33:40.383,comment,2017-03-16
465,2017-03-16 22:35:58.310,comment,2017-03-16
1810,2017-03-16 22:40:31.533,question,2017-03-16
26,2017-03-16 22:46:57.527,answer,2017-03-16
55638,2017-03-16 22:58:02.310,answer,2017-03-16
37993,2017-03-16 23:14:28.013,answer,2017-03-16
19400,2017-03-16 23:16:28.543,comment,2017-03-16
37993,2017-03-16 23:17:45.300,comment,2017-03-16
19400,2017-03-16 23:20:03.397,comment,2017-03-16
56513,2017-03-16 23:54:38.997,comment,2017-03-16
28271,2017-03-17 00:01:11.473,comment,2017-03-17
58764,2017-03-17 00:03:49.230,question,2017-03-17
37993,2017-03-17 00:05:49.770,comment,2017-03-17
39782,2017-03-17 00:14:49.633,answer,2017-03-17
28271,2017-03-17 00:17:05.380,answer,2017-03-17
1737,2017-03-17 00:21:37.723,answer,2017-03-17
1764,2017-03-17 00:26:27.063,comment,2017-03-17
58764,2017-03-17 00:37:04.120,comment,2017-03-17
58767,2017-03-17 01:19:49.533,question,2017-03-17
19560,2017-03-17 01:39:09.543,comment,2017-03-17
39782,2017-03-17 01:47:04.250,answer,2017-03-17
32480,2017-03-17 02:12:22.593,question,2017-03-17
39782,2017-03-17 04:34:57.527,answer,2017-03-17
58172,2017-03-17 04:46:32.983,comment,2017-03-17
50234,2017-03-17 05:06:53.180,comment,2017-03-17
39782,2017-03-17 05:47:52.510,answer,2017-03-17
39782,2017-03-17 05:49:34.877,comment,2017-03-17
58771,2017-03-17 05:56:35.337,comment,2017-03-17
56513,2017-03-17 06:01:56.477,comment,2017-03-17
31106,2017-03-17 06:11:47.070,comment,2017-03-17
31106,2017-03-17 06:26:12.170,question,2017-03-17
58772,2017-03-17 06:36:05.627,comment,2017-03-17
58773,2017-03-17 06:52:10.340,question,2017-03-17
56513,2017-03-17 06:59:46.347,answer,2017-03-17
56513,2017-03-17 07:02:20.453,comment,2017-03-17
55823,2017-03-17 07:26:03.663,answer,2017-03-17
9009,2017-03-17 08:23:23.220,answer,2017-03-17
9009,2017-03-17 08:29:15.893,comment,2017-03-17
32134,2017-03-17 08:45:07.087,comment,2017-03-17
32134,2017-03-17 08:54:18.740,comment,2017-03-17
32134,2017-03-17 09:10:06.527,comment,2017-03-17
36379,2017-03-17 09:17:55.880,comment,2017-03-17
55892,2017-03-17 09:22:19.860,comment,2017-03-17
32134,2017-03-17 09:27:17.277,comment,2017-03-17
9009,2017-03-17 09:43:06.700,comment,2017-03-17
58781,2017-03-17 10:15:58.053,question,2017-03-17
18329,2017-03-17 10:16:52.503,comment,2017-03-17
1737,2017-03-17 10:18:01.127,answer,2017-03-17
58784,2017-03-17 10:19:54.307,answer,2017-03-17
9009,2017-03-17 10:31:53.503,comment,2017-03-17
7257,2017-03-17 10:36:32.077,comment,2017-03-17
2509,2017-03-17 10:38:04.927,comment,2017-03-17
10062,2017-03-17 10:47:57.087,comment,2017-03-17
22710,2017-03-17 10:51:15.047,comment,2017-03-17
9009,2017-03-17 11:17:12.840,comment,2017-03-17
58764,2017-03-17 11:18:54.077,comment,2017-03-17
37002,2017-03-17 11:24:46.867,comment,2017-03-17
57381,2017-03-17 11:34:06.477,comment,2017-03-17
1737,2017-03-17 11:43:58.200,comment,2017-03-17
56513,2017-03-17 11:47:09.270,comment,2017-03-17
2509,2017-03-17 11:49:58.400,comment,2017-03-17
9009,2017-03-17 11:51:23.330,comment,2017-03-17
9009,2017-03-17 11:51:57.550,comment,2017-03-17
2509,2017-03-17 11:54:06.297,comment,2017-03-17
56513,2017-03-17 11:55:58.213,comment,2017-03-17
22710,2017-03-17 12:17:57.703,comment,2017-03-17
22710,2017-03-17 12:19:06.547,comment,2017-03-17
37002,2017-03-17 12:19:21.153,comment,2017-03-17
19400,2017-03-17 12:23:29.547,comment,2017-03-17
13280,2017-03-17 12:33:32.867,comment,2017-03-17
40799,2017-03-17 12:35:51.273,answer,2017-03-17
1737,2017-03-17 12:53:53.580,comment,2017-03-17
16947,2017-03-17 12:59:09.693,comment,2017-03-17
22710,2017-03-17 13:05:20.307,comment,2017-03-17
39782,2017-03-17 13:09:44.970,answer,2017-03-17
1810,2017-03-17 13:13:19.293,comment,2017-03-17
35512,2017-03-17 13:16:50.537,comment,2017-03-17
1810,2017-03-17 13:21:28.407,comment,2017-03-17
32134,2017-03-17 13:36:01.230,comment,2017-03-17
39782,2017-03-17 13:49:27.947,comment,2017-03-17
39782,2017-03-17 13:53:52.193,comment,2017-03-17
47855,2017-03-17 13:55:07.253,answer,2017-03-17
984,2017-03-17 14:10:48.360,answer,2017-03-17
4801,2017-03-17 14:27:21.353,comment,2017-03-17
31106,2017-03-17 14:28:45.197,comment,2017-03-17
39782,2017-03-17 14:41:29.580,comment,2017-03-17
26849,2017-03-17 14:50:25.390,comment,2017-03-17
26899,2017-03-17 14:52:22.310,comment,2017-03-17
12709,2017-03-17 15:05:36.380,comment,2017-03-17
19192,2017-03-17 15:16:36.637,comment,2017-03-17
24380,2017-03-17 15:35:52.590,comment,2017-03-17
13045,2017-03-17 16:00:47.223,comment,2017-03-17
26899,2017-03-17 16:00:53.833,comment,2017-03-17
1737,2017-03-17 16:48:26.990,comment,2017-03-17
58749,2017-03-17 16:54:16.970,comment,2017-03-17
58749,2017-03-17 17:00:56.380,comment,2017-03-17
20531,2017-03-17 17:26:23.980,comment,2017-03-17
12400,2017-03-17 17:29:17.310,comment,2017-03-17
56513,2017-03-17 17:46:55.810,answer,2017-03-17
56513,2017-03-17 17:55:40.470,answer,2017-03-17
50037,2017-03-17 18:32:27.613,comment,2017-03-17
46803,2017-03-17 18:43:15.990,comment,2017-03-17
56513,2017-03-17 18:56:00.337,answer,2017-03-17
1737,2017-03-17 19:17:43.300,comment,2017-03-17
58795,2017-03-17 19:17:59.487,question,2017-03-17
58794,2017-03-17 19:26:50.230,question,2017-03-17
465,2017-03-17 19:42:26.373,comment,2017-03-17
58796,2017-03-17 19:54:07.503,comment,2017-03-17
1480,2017-03-17 20:06:57.200,comment,2017-03-17
58798,2017-03-17 20:22:49.687,question,2017-03-17
58795,2017-03-17 20:25:22.103,comment,2017-03-17
19400,2017-03-17 21:02:20.667,comment,2017-03-17
19400,2017-03-17 21:04:32.447,comment,2017-03-17
46803,2017-03-17 21:08:02.593,comment,2017-03-17
1893,2017-03-17 21:13:53.467,answer,2017-03-17
58799,2017-03-17 21:15:34.073,question,2017-03-17
